Sentence,Supar_CDS,Stanza_off_the_shelf,Gold_annotation
or go tee tee on the floor .,"1	or	_	_	_	_	2	cc	_	_
2	go	_	_	_	_	0	root	_	_
3	tee	_	_	_	_	2	compound	_	_
4	tee	_	_	_	_	2	compound	_	_
5	on	_	_	_	_	7	case	_	_
6	the	_	_	_	_	7	det	_	_
7	floor	_	_	_	_	2	obl	_	_
8	.	_	_	_	_	2	punct	_	_","1	or	_	CCONJ	CC	_	2	cc	_	_
2	go	_	VERB	VB	_	0	root	_	_
3	tee	_	NOUN	NN	_	4	compound	_	_
4	tee	_	NOUN	NN	_	2	obj	_	_
5	on	_	ADP	IN	_	7	case	_	_
6	the	_	DET	DT	_	7	det	_	_
7	floor	_	NOUN	NN	_	2	obl	_	_
8	.	_	PUNCT	.	_	2	punct	_	_",
so you could sew them ?,"1	so	_	_	_	_	4	mark	_	_
2	you	_	_	_	_	4	nsubj	_	_
3	could	_	_	_	_	4	aux	_	_
4	sew	_	_	_	_	0	root	_	_
5	them	_	_	_	_	4	obj	_	_
6	?	_	_	_	_	4	punct	_	_","1	so	_	ADV	RB	_	4	advmod	_	_
2	you	_	PRON	PRP	_	4	nsubj	_	_
3	could	_	AUX	MD	_	4	aux	_	_
4	sew	_	VERB	VB	_	0	root	_	_
5	them	_	PRON	PRP	_	4	obj	_	_
6	?	_	PUNCT	.	_	4	punct	_	_",
I wanna taste of flour Daddy .,"1	I	_	_	_	_	2	nsubj	_	_
2	wanna	_	_	_	_	0	root	_	_
3	taste	_	_	_	_	2	xcomp	_	_
4	of	_	_	_	_	5	case	_	_
5	flour	_	_	_	_	3	nmod	_	_
6	Daddy	_	_	_	_	2	vocative	_	_
7	.	_	_	_	_	2	punct	_	_","1	I	_	PRON	PRP	_	2	nsubj	_	_
2	wan	_	VERB	VBP	_	0	root	_	_
3	na	_	PART	TO	_	4	mark	_	_
4	taste	_	VERB	VB	_	2	xcomp	_	_
5	of	_	ADP	IN	_	6	case	_	_
6	flour	_	NOUN	NN	_	4	obl	_	_
7	Daddy	_	PROPN	NNP	_	4	obl	_	_
8	.	_	PUNCT	.	_	2	punct	_	_",
Mom they still eating ?,"1	Mom	_	_	_	_	4	vocative	_	_
2	they	_	_	_	_	4	nsubj	_	_
3	still	_	_	_	_	4	advmod	_	_
4	eating	_	_	_	_	0	root	_	_
5	?	_	_	_	_	4	punct	_	_","1	Mom	_	NOUN	NN	_	4	nsubj	_	_
2	they	_	PRON	PRP	_	4	nsubj	_	_
3	still	_	ADV	RB	_	4	advmod	_	_
4	eating	_	VERB	VBG	_	0	root	_	_
5	?	_	PUNCT	.	_	4	punct	_	_",
Mom they still eating ?,"1	Mom	_	_	_	_	4	vocative	_	_
2	they	_	_	_	_	4	nsubj	_	_
3	still	_	_	_	_	4	advmod	_	_
4	eating	_	_	_	_	0	root	_	_
5	?	_	_	_	_	4	punct	_	_","1	Mom	_	NOUN	NN	_	4	nsubj	_	_
2	they	_	PRON	PRP	_	4	nsubj	_	_
3	still	_	ADV	RB	_	4	advmod	_	_
4	eating	_	VERB	VBG	_	0	root	_	_
5	?	_	PUNCT	.	_	4	punct	_	_",
that mine ?,"1	that	_	_	_	_	2	nsubj	_	_
2	mine	_	_	_	_	0	root	_	_
3	?	_	_	_	_	2	punct	_	_","1	that	_	SCONJ	IN	_	2	mark	_	_
2	mine	_	PRON	PRP	_	0	root	_	_
3	?	_	PUNCT	.	_	2	punct	_	_","1	That	that	DET	DT	_	2	nsubj	2:nsubj	_
2	mine	mine	PRON	PRP	_	0	root	0:root	SpaceAfter=No
3	.	.	PUNCT	.	_	2	punct	2:punct	_
"
oh that yours ?,"1	oh	_	_	_	_	3	discourse	_	_
2	that	_	_	_	_	3	nsubj	_	_
3	yours	_	_	_	_	0	root	_	_
4	?	_	_	_	_	3	punct	_	_","1	oh	_	INTJ	UH	_	3	discourse	_	_
2	that	_	SCONJ	IN	_	3	mark	_	_
3	yours	_	PRON	PRP	_	0	root	_	_
4	?	_	PUNCT	.	_	3	punct	_	_",
that yours ?,"1	that	_	_	_	_	2	nsubj	_	_
2	yours	_	_	_	_	0	root	_	_
3	?	_	_	_	_	2	punct	_	_","1	that	_	SCONJ	IN	_	2	mark	_	_
2	yours	_	PRON	PRP	_	0	root	_	_
3	?	_	PUNCT	.	_	2	punct	_	_",
don't beater it Mom !,"1	don't	_	_	_	_	2	aux	_	_
2	beater	_	_	_	_	0	root	_	_
3	it	_	_	_	_	2	obj	_	_
4	Mom	_	_	_	_	2	vocative	_	_
5	!	_	_	_	_	2	punct	_	_","1	do	_	AUX	VB	_	3	aux	_	_
2	n't	_	PART	RB	_	3	advmod	_	_
3	beater	_	VERB	VB	_	0	root	_	_
4	it	_	PRON	PRP	_	3	obj	_	_
5	Mom	_	NOUN	NN	_	3	vocative	_	_
6	!	_	PUNCT	.	_	3	punct	_	_",
one two three four .,"1	one	_	_	_	_	0	root	_	_
2	two	_	_	_	_	1	conj	_	_
3	three	_	_	_	_	1	conj	_	_
4	four	_	_	_	_	1	conj	_	_
5	.	_	_	_	_	1	punct	_	_","1	one	_	NUM	CD	_	3	compound	_	_
2	two	_	NUM	CD	_	3	compound	_	_
3	three	_	NUM	CD	_	4	nummod	_	_
4	four	_	NUM	CD	_	0	root	_	_
5	.	_	PUNCT	.	_	4	punct	_	_","1	One	one	NUM	CD	_	0	root	0:root	_
2	two	two	NUM	CD	_	1	conj	1:conj	_
3	three	three	NUM	CD	_	1	conj	1:conj	_
4	four	four	NUM	CD	_	1	conj	1:conj	SpaceAfter=No
5	.	.	PUNCT	.	_	1	punct	1:punct	_
"
I have one two three four I have Mommy .,"1	I	_	_	_	_	2	nsubj	_	_
2	have	_	_	_	_	0	root	_	_
3	one	_	_	_	_	2	obj	_	_
4	two	_	_	_	_	3	conj	_	_
5	three	_	_	_	_	3	conj	_	_
6	four	_	_	_	_	3	conj	_	_
7	I	_	_	_	_	8	nsubj	_	_
8	have	_	_	_	_	2	parataxis	_	_
9	Mommy	_	_	_	_	8	obj	_	_
10	.	_	_	_	_	2	punct	_	_","1	I	_	PRON	PRP	_	2	nsubj	_	_
2	have	_	VERB	VBP	_	0	root	_	_
3	one	_	NUM	CD	_	6	nummod	_	_
4	two	_	NUM	CD	_	6	nummod	_	_
5	three	_	NUM	CD	_	6	nummod	_	_
6	four	_	NUM	CD	_	2	obj	_	_
7	I	_	PRON	PRP	_	8	nsubj	_	_
8	have	_	VERB	VBP	_	6	acl:relcl	_	_
9	Mommy	_	PROPN	NNP	_	8	obj	_	_
10	.	_	PUNCT	.	_	2	punct	_	_",
shoo fly .,"1	shoo	_	_	_	_	0	root	_	_
2	fly	_	_	_	_	1	obj	_	_
3	.	_	_	_	_	1	punct	_	_","1	shoo	_	VERB	VB	_	0	root	_	_
2	fly	_	VERB	VB	_	1	xcomp	_	_
3	.	_	PUNCT	.	_	1	punct	_	_",
uhhuh our tiny cheese Dad .,"1	uhhuh	_	_	_	_	4	discourse	_	_
2	our	_	_	_	_	4	nmod:poss	_	_
3	tiny	_	_	_	_	4	amod	_	_
4	cheese	_	_	_	_	0	root	_	_
5	Dad	_	_	_	_	4	vocative	_	_
6	.	_	_	_	_	4	punct	_	_","1	uhhuh	_	INTJ	UH	_	5	discourse	_	_
2	our	_	PRON	PRP$	_	5	nmod:poss	_	_
3	tiny	_	ADJ	JJ	_	5	amod	_	_
4	cheese	_	NOUN	NN	_	5	compound	_	_
5	Dad	_	NOUN	NN	_	0	root	_	_
6	.	_	PUNCT	.	_	5	punct	_	_",
I got tiny cheese cut it up okay ?,"1	I	_	_	_	_	2	nsubj	_	_
2	got	_	_	_	_	0	root	_	_
3	tiny	_	_	_	_	4	amod	_	_
4	cheese	_	_	_	_	2	obj	_	_
5	cut	_	_	_	_	2	parataxis	_	_
6	it	_	_	_	_	5	obj	_	_
7	up	_	_	_	_	5	compound:prt	_	_
8	okay	_	_	_	_	5	discourse	_	_
9	?	_	_	_	_	2	punct	_	_","1	I	_	PRON	PRP	_	2	nsubj	_	_
2	got	_	VERB	VBD	_	0	root	_	_
3	tiny	_	ADJ	JJ	_	4	amod	_	_
4	cheese	_	NOUN	NN	_	2	obj	_	_
5	cut	_	VERB	VB	_	2	xcomp	_	_
6	it	_	PRON	PRP	_	5	obj	_	_
7	up	_	ADP	RP	_	5	compound:prt	_	_
8	okay	_	ADJ	JJ	_	5	xcomp	_	_
9	?	_	PUNCT	.	_	2	punct	_	_",
Mommy Mommy see that he's walking !,"1	Mommy	_	_	_	_	3	vocative	_	_
2	Mommy	_	_	_	_	1	conj	_	_
3	see	_	_	_	_	0	root	_	_
4	that	_	_	_	_	6	mark	_	_
5	he's	_	_	_	_	6	aux	_	_
6	walking	_	_	_	_	3	ccomp	_	_
7	!	_	_	_	_	3	punct	_	_","1	Mommy	_	PROPN	NNP	_	3	nsubj	_	_
2	Mommy	_	PROPN	NNP	_	1	flat	_	_
3	see	_	VERB	VB	_	0	root	_	_
4	that	_	SCONJ	IN	_	7	mark	_	_
5	he	_	PRON	PRP	_	7	nsubj	_	_
6	's	_	AUX	VBZ	_	7	aux	_	_
7	walking	_	VERB	VBG	_	3	ccomp	_	_
8	!	_	PUNCT	.	_	3	punct	_	_",
a cat with her her broom .,"1	a	_	_	_	_	2	det	_	_
2	cat	_	_	_	_	0	root	_	_
3	with	_	_	_	_	6	case	_	_
4	her	_	_	_	_	5	reparandum	_	_
5	her	_	_	_	_	6	nmod:poss	_	_
6	broom	_	_	_	_	2	nmod	_	_
7	.	_	_	_	_	2	punct	_	_","1	a	_	DET	DT	_	2	det	_	_
2	cat	_	NOUN	NN	_	0	root	_	_
3	with	_	ADP	IN	_	4	case	_	_
4	her	_	PRON	PRP	_	2	nmod	_	_
5	her	_	PRON	PRP$	_	6	nmod:poss	_	_
6	broom	_	NOUN	NN	_	2	nmod	_	_
7	.	_	PUNCT	.	_	2	punct	_	_",
no don't say scab .,"1	no	_	_	_	_	3	discourse	_	_
2	don't	_	_	_	_	3	aux	_	_
3	say	_	_	_	_	0	root	_	_
4	scab	_	_	_	_	3	obj	_	_
5	.	_	_	_	_	3	punct	_	_","1	no	_	INTJ	UH	_	4	discourse	_	_
2	do	_	AUX	VB	_	4	aux	_	_
3	n't	_	PART	RB	_	4	advmod	_	_
4	say	_	VERB	VB	_	0	root	_	_
5	scab	_	NOUN	NN	_	4	obj	_	_
6	.	_	PUNCT	.	_	4	punct	_	_",
where's the little pictures ?,"1	where's	_	_	_	_	0	root	_	_
2	the	_	_	_	_	4	det	_	_
3	little	_	_	_	_	4	amod	_	_
4	pictures	_	_	_	_	1	nsubj	_	_
5	?	_	_	_	_	1	punct	_	_","1	where	_	ADV	WRB	_	0	root	_	_
2	's	_	AUX	VBZ	_	1	cop	_	_
3	the	_	DET	DT	_	5	det	_	_
4	little	_	ADJ	JJ	_	5	amod	_	_
5	pictures	_	NOUN	NNS	_	1	nsubj	_	_
6	?	_	PUNCT	.	_	1	punct	_	_",
your a monster friend .,"1	your	_	_	_	_	4	nsubj	_	_
2	a	_	_	_	_	4	det	_	_
3	monster	_	_	_	_	4	compound	_	_
4	friend	_	_	_	_	0	root	_	_
5	.	_	_	_	_	4	punct	_	_","1	your	_	PRON	PRP$	_	4	nmod:poss	_	_
2	a	_	DET	DT	_	4	det	_	_
3	monster	_	NOUN	NN	_	4	compound	_	_
4	friend	_	NOUN	NN	_	0	root	_	_
5	.	_	PUNCT	.	_	4	punct	_	_",
choo choo .,"1	choo	_	_	_	_	0	root	_	_
2	choo	_	_	_	_	1	conj	_	_
3	.	_	_	_	_	1	punct	_	_","1	choo	_	PROPN	NNP	_	0	root	_	_
2	choo	_	PROPN	NNP	_	1	flat	_	_
3	.	_	PUNCT	.	_	1	punct	_	_","1	Choo	choo	PROPN	NNP	_	0	root	0:root	_
2	choo	choo	PROPN	NNP	_	1	conj	1:conj	SpaceAfter=No
3	.	.	PUNCT	.	_	1	punct	1:punct	_
"
a little doggy .,"1	a	_	_	_	_	3	det	_	_
2	little	_	_	_	_	3	amod	_	_
3	doggy	_	_	_	_	0	root	_	_
4	.	_	_	_	_	3	punct	_	_","1	a	_	DET	DT	_	2	det	_	_
2	little	_	ADJ	JJ	_	3	obl:unmarked	_	_
3	doggy	_	ADJ	JJ	_	0	root	_	_
4	.	_	PUNCT	.	_	3	punct	_	_",
a little doggy .,"1	a	_	_	_	_	3	det	_	_
2	little	_	_	_	_	3	amod	_	_
3	doggy	_	_	_	_	0	root	_	_
4	.	_	_	_	_	3	punct	_	_","1	a	_	DET	DT	_	2	det	_	_
2	little	_	ADJ	JJ	_	3	obl:unmarked	_	_
3	doggy	_	ADJ	JJ	_	0	root	_	_
4	.	_	PUNCT	.	_	3	punct	_	_",
don't know !,"1	don't	_	_	_	_	2	aux	_	_
2	know	_	_	_	_	0	root	_	_
3	!	_	_	_	_	2	punct	_	_","1	do	_	AUX	VBP	_	3	aux	_	_
2	n't	_	PART	RB	_	3	advmod	_	_
3	know	_	VERB	VB	_	0	root	_	_
4	!	_	PUNCT	.	_	3	punct	_	_",
don't know .,"1	don't	_	_	_	_	2	aux	_	_
2	know	_	_	_	_	0	root	_	_
3	.	_	_	_	_	2	punct	_	_","1	do	_	AUX	VBP	_	3	aux	_	_
2	n't	_	PART	RB	_	3	advmod	_	_
3	know	_	VERB	VB	_	0	root	_	_
4	.	_	PUNCT	.	_	3	punct	_	_",
that's a silly affe .,"1	that's	_	_	_	_	4	nsubj	_	_
2	a	_	_	_	_	4	det	_	_
3	silly	_	_	_	_	4	amod	_	_
4	affe	_	_	_	_	0	root	_	_
5	.	_	_	_	_	4	punct	_	_","1	that	_	PRON	DT	_	5	nsubj	_	_
2	's	_	AUX	VBZ	_	5	cop	_	_
3	a	_	DET	DT	_	5	det	_	_
4	silly	_	ADJ	JJ	_	5	amod	_	_
5	affe	_	NOUN	NN	_	0	root	_	_
6	.	_	PUNCT	.	_	5	punct	_	_",
Ben Charlotte's .,"1	Ben	_	_	_	_	0	root	_	_
2	Charlotte's	_	_	_	_	1	flat	_	_
3	.	_	_	_	_	1	punct	_	_","1	Ben	_	PROPN	NNP	_	0	root	_	_
2	Charlotte	_	PROPN	NNP	_	1	flat	_	_
3	's	_	PART	POS	_	1	case	_	_
4	.	_	PUNCT	.	_	1	punct	_	_",
don't know .,"1	don't	_	_	_	_	2	aux	_	_
2	know	_	_	_	_	0	root	_	_
3	.	_	_	_	_	2	punct	_	_","1	do	_	AUX	VBP	_	3	aux	_	_
2	n't	_	PART	RB	_	3	advmod	_	_
3	know	_	VERB	VB	_	0	root	_	_
4	.	_	PUNCT	.	_	3	punct	_	_",
Purdie's fur .,"1	Purdie's	_	_	_	_	2	nmod:poss	_	_
2	fur	_	_	_	_	0	root	_	_
3	.	_	_	_	_	2	punct	_	_","1	Purdie	_	PROPN	NNP	_	3	nmod:poss	_	_
2	's	_	PART	POS	_	1	case	_	_
3	fur	_	NOUN	NN	_	0	root	_	_
4	.	_	PUNCT	.	_	3	punct	_	_",
"thought you'd gone upstairs , Purdie .","1	thought	_	_	_	_	0	root	_	_
2	you'd	_	_	_	_	3	nsubj	_	_
3	gone	_	_	_	_	1	ccomp	_	_
4	upstairs	_	_	_	_	3	advmod	_	_
5	,	_	_	_	_	1	vocative	_	_
6	Purdie	_	_	_	_	1	vocative	_	_
7	.	_	_	_	_	1	punct	_	_","1	thought	_	VERB	VBD	_	0	root	_	_
2	you	_	PRON	PRP	_	4	nsubj	_	_
3	'd	_	AUX	VBD	_	4	aux	_	_
4	gone	_	VERB	VBN	_	1	ccomp	_	_
5	upstairs	_	ADV	RB	_	4	advmod	_	_
6	,	_	PUNCT	,	_	7	punct	_	_
7	Purdie	_	PROPN	NNP	_	4	vocative	_	_
8	.	_	PUNCT	.	_	1	punct	_	_",
another firework I think .,"1	another	_	_	_	_	2	det	_	_
2	firework	_	_	_	_	0	root	_	_
3	I	_	_	_	_	4	nsubj	_	_
4	think	_	_	_	_	2	parataxis	_	_
5	.	_	_	_	_	4	punct	_	_","1	another	_	DET	DT	_	2	det	_	_
2	firework	_	NOUN	NN	_	0	root	_	_
3	I	_	PRON	PRP	_	4	nsubj	_	_
4	think	_	VERB	VBP	_	2	acl:relcl	_	_
5	.	_	PUNCT	.	_	2	punct	_	_",
"stop , Daddy .","1	stop	_	_	_	_	0	root	_	_
2	,	_	_	_	_	1	obj	_	_
3	Daddy	_	_	_	_	1	vocative	_	_
4	.	_	_	_	_	1	punct	_	_","1	stop	_	VERB	VB	_	0	root	_	_
2	,	_	PUNCT	,	_	3	punct	_	_
3	Daddy	_	PROPN	NNP	_	1	vocative	_	_
4	.	_	PUNCT	.	_	1	punct	_	_","1	Stop	stop	VERB	VB	_	0	root	0:root	_
2	daddy	daddy	NOUN	NN	_	1	vocative	1:vocative	SpaceAfter=No
3	.	.	PUNCT	.	_	1	punct	1:punct	_
"
um the fire one fire engine .,"1	um	_	_	_	_	6	discourse	_	_
2	the	_	_	_	_	6	det	_	_
3	fire	_	_	_	_	6	reparandum	_	_
4	one	_	_	_	_	3	nummod	_	_
5	fire	_	_	_	_	6	compound	_	_
6	engine	_	_	_	_	0	root	_	_
7	.	_	_	_	_	6	punct	_	_","1	um	_	INTJ	UH	_	6	discourse	_	_
2	the	_	DET	DT	_	6	det	_	_
3	fire	_	NOUN	NN	_	6	compound	_	_
4	one	_	NUM	CD	_	6	nummod	_	_
5	fire	_	NOUN	NN	_	6	compound	_	_
6	engine	_	NOUN	NN	_	0	root	_	_
7	.	_	PUNCT	.	_	6	punct	_	_",
Pip Pippin .,"1	Pip	_	_	_	_	0	root	_	_
2	Pippin	_	_	_	_	1	conj	_	_
3	.	_	_	_	_	1	punct	_	_","1	Pip	_	PROPN	NNP	_	0	root	_	_
2	Pippin	_	PROPN	NNP	_	1	flat	_	_
3	.	_	PUNCT	.	_	1	punct	_	_",
where's is the mom sheep ?,"1	where's	_	_	_	_	0	root	_	_
2	is	_	_	_	_	1	cop	_	_
3	the	_	_	_	_	5	det	_	_
4	mom	_	_	_	_	5	compound	_	_
5	sheep	_	_	_	_	2	nsubj	_	_
6	?	_	_	_	_	2	punct	_	_","1	where	_	ADV	WRB	_	0	root	_	_
2	's	_	AUX	VBZ	_	1	cop	_	_
3	is	_	AUX	VBZ	_	1	cop	_	_
4	the	_	DET	DT	_	6	det	_	_
5	mom	_	NOUN	NN	_	6	compound	_	_
6	sheep	_	NOUN	NNS	_	1	nsubj	_	_
7	?	_	PUNCT	.	_	1	punct	_	_",
the cow's don't go go in there .,"1	the	_	_	_	_	2	det	_	_
2	cow's	_	_	_	_	5	nsubj	_	_
3	don't	_	_	_	_	5	advmod	_	_
4	go	_	_	_	_	5	reparandum	_	_
5	go	_	_	_	_	0	root	_	_
6	in	_	_	_	_	7	case	_	_
7	there	_	_	_	_	5	obl	_	_
8	.	_	_	_	_	5	punct	_	_","1	the	_	DET	DT	_	2	det	_	_
2	cow	_	NOUN	NN	_	6	nsubj	_	_
3	's	_	PART	POS	_	2	case	_	_
4	do	_	AUX	VB	_	6	aux	_	_
5	n't	_	PART	RB	_	6	advmod	_	_
6	go	_	VERB	VB	_	0	root	_	_
7	go	_	VERB	VB	_	6	xcomp	_	_
8	in	_	ADP	IN	_	9	case	_	_
9	there	_	ADV	RB	_	7	obl	_	_
10	.	_	PUNCT	.	_	6	punct	_	_",
daddy's cow .,"1	daddy's	_	_	_	_	2	nmod:poss	_	_
2	cow	_	_	_	_	0	root	_	_
3	.	_	_	_	_	2	punct	_	_","1	daddy	_	NOUN	NN	_	3	nmod:poss	_	_
2	's	_	PART	POS	_	1	case	_	_
3	cow	_	NOUN	NN	_	0	root	_	_
4	.	_	PUNCT	.	_	3	punct	_	_",
can I open them up and she gets in ?,"1	can	_	_	_	_	3	aux	_	_
2	I	_	_	_	_	3	nsubj	_	_
3	open	_	_	_	_	0	root	_	_
4	them	_	_	_	_	3	obj	_	_
5	up	_	_	_	_	3	compound:prt	_	_
6	and	_	_	_	_	8	cc	_	_
7	she	_	_	_	_	8	nsubj	_	_
8	gets	_	_	_	_	3	conj	_	_
9	in	_	_	_	_	8	advmod	_	_
10	?	_	_	_	_	3	punct	_	_","1	can	_	AUX	MD	_	3	aux	_	_
2	I	_	PRON	PRP	_	3	nsubj	_	_
3	open	_	VERB	VB	_	0	root	_	_
4	them	_	PRON	PRP	_	3	obj	_	_
5	up	_	ADP	RP	_	3	compound:prt	_	_
6	and	_	CCONJ	CC	_	8	cc	_	_
7	she	_	PRON	PRP	_	8	nsubj	_	_
8	gets	_	VERB	VBZ	_	3	conj	_	_
9	in	_	ADP	RP	_	8	compound:prt	_	_
10	?	_	PUNCT	.	_	3	punct	_	_",
right down here so we could play with them .,"1	right	_	_	_	_	3	advmod	_	_
2	down	_	_	_	_	3	advmod	_	_
3	here	_	_	_	_	0	root	_	_
4	so	_	_	_	_	7	mark	_	_
5	we	_	_	_	_	7	nsubj	_	_
6	could	_	_	_	_	7	aux	_	_
7	play	_	_	_	_	3	advcl	_	_
8	with	_	_	_	_	9	case	_	_
9	them	_	_	_	_	7	obl	_	_
10	.	_	_	_	_	3	punct	_	_","1	right	_	ADV	RB	_	2	advmod	_	_
2	down	_	ADV	RB	_	3	advmod	_	_
3	here	_	ADV	RB	_	0	root	_	_
4	so	_	SCONJ	IN	_	7	mark	_	_
5	we	_	PRON	PRP	_	7	nsubj	_	_
6	could	_	AUX	MD	_	7	aux	_	_
7	play	_	VERB	VB	_	3	parataxis	_	_
8	with	_	ADP	IN	_	9	case	_	_
9	them	_	PRON	PRP	_	7	obl	_	_
10	.	_	PUNCT	.	_	3	punct	_	_",
two three four five .,"1	two	_	_	_	_	0	root	_	_
2	three	_	_	_	_	1	conj	_	_
3	four	_	_	_	_	1	conj	_	_
4	five	_	_	_	_	1	conj	_	_
5	.	_	_	_	_	1	punct	_	_","1	two	_	NUM	CD	_	2	compound	_	_
2	three	_	NUM	CD	_	3	compound	_	_
3	four	_	NUM	CD	_	4	nummod	_	_
4	five	_	NUM	CD	_	0	root	_	_
5	.	_	PUNCT	.	_	4	punct	_	_",
one two three .,"1	one	_	_	_	_	0	root	_	_
2	two	_	_	_	_	1	conj	_	_
3	three	_	_	_	_	1	conj	_	_
4	.	_	_	_	_	1	punct	_	_","1	one	_	NUM	CD	_	3	nummod	_	_
2	two	_	NUM	CD	_	3	nummod	_	_
3	three	_	NUM	CD	_	0	root	_	_
4	.	_	PUNCT	.	_	3	punct	_	_","1	One	one	NUM	CD	_	0	root	0:root	_
2	two	two	NUM	CD	_	1	conj	1:conj	_
3	three	three	NUM	CD	_	1	conj	1:conj	SpaceAfter=No
4	.	.	PUNCT	.	_	1	punct	1:punct	_
"
empty it all out now .,"1	empty	_	_	_	_	0	root	_	_
2	it	_	_	_	_	1	obj	_	_
3	all	_	_	_	_	2	det	_	_
4	out	_	_	_	_	1	compound:prt	_	_
5	now	_	_	_	_	1	advmod	_	_
6	.	_	_	_	_	1	punct	_	_","1	empty	_	ADJ	JJ	_	0	root	_	_
2	it	_	PRON	PRP	_	1	obj	_	_
3	all	_	DET	DT	_	1	advmod	_	_
4	out	_	ADP	RP	_	1	compound:prt	_	_
5	now	_	ADV	RB	_	1	advmod	_	_
6	.	_	PUNCT	.	_	1	punct	_	_",
empty it all .,"1	empty	_	_	_	_	0	root	_	_
2	it	_	_	_	_	1	obj	_	_
3	all	_	_	_	_	2	det	_	_
4	.	_	_	_	_	1	punct	_	_","1	empty	_	ADJ	JJ	_	0	root	_	_
2	it	_	PRON	PRP	_	1	obj	_	_
3	all	_	DET	DT	_	1	advmod	_	_
4	.	_	PUNCT	.	_	1	punct	_	_",
sweep sweep sweep the floor .,"1	sweep	_	_	_	_	3	reparandum	_	_
2	sweep	_	_	_	_	1	conj	_	_
3	sweep	_	_	_	_	0	root	_	_
4	the	_	_	_	_	5	det	_	_
5	floor	_	_	_	_	3	obj	_	_
6	.	_	_	_	_	3	punct	_	_","1	sweep	_	VERB	VB	_	0	root	_	_
2	sweep	_	NOUN	NN	_	1	obj	_	_
3	sweep	_	VERB	VB	_	1	xcomp	_	_
4	the	_	DET	DT	_	5	det	_	_
5	floor	_	NOUN	NN	_	3	obj	_	_
6	.	_	PUNCT	.	_	1	punct	_	_",
there there .,"1	there	_	_	_	_	0	root	_	_
2	there	_	_	_	_	1	conj	_	_
3	.	_	_	_	_	1	punct	_	_","1	there	_	ADV	RB	_	0	root	_	_
2	there	_	ADV	RB	_	1	advmod	_	_
3	.	_	PUNCT	.	_	1	punct	_	_","1	There	there	ADV	RB	_	0	root	0:root	_
2	there	there	ADV	RB	_	1	conj	1:conj	SpaceAfter=No
3	.	.	PUNCT	.	_	1	punct	1:punct	_
"
"watch , Mummy .","1	watch	_	_	_	_	0	root	_	_
2	,	_	_	_	_	1	obj	_	_
3	Mummy	_	_	_	_	1	vocative	_	_
4	.	_	_	_	_	1	punct	_	_","1	watch	_	VERB	VB	_	0	root	_	_
2	,	_	PUNCT	,	_	3	punct	_	_
3	Mummy	_	PROPN	NNP	_	1	vocative	_	_
4	.	_	PUNCT	.	_	1	punct	_	_",
"I saw uh , this uh , pre , tend alligator .","1	I	_	_	_	_	2	nsubj	_	_
2	saw	_	_	_	_	0	root	_	_
3	uh	_	_	_	_	2	discourse	_	_
4	,	_	_	_	_	3	fixed	_	_
5	this	_	_	_	_	11	det	_	_
6	uh	_	_	_	_	11	discourse	_	_
7	,	_	_	_	_	6	conj	_	_
8	pre	_	_	_	_	11	compound	_	_
9	,	_	_	_	_	10	reparandum	_	_
10	tend	_	_	_	_	11	compound	_	_
11	alligator	_	_	_	_	2	obj	_	_
12	.	_	_	_	_	2	punct	_	_","1	I	_	PRON	PRP	_	2	nsubj	_	_
2	saw	_	VERB	VBD	_	0	root	_	_
3	uh	_	INTJ	UH	_	2	discourse	_	_
4	,	_	PUNCT	,	_	3	punct	_	_
5	this	_	DET	DT	_	11	det	_	_
6	uh	_	INTJ	UH	_	11	discourse	_	_
7	,	_	PUNCT	,	_	6	punct	_	_
8	pre	_	INTJ	UH	_	10	discourse	_	_
9	,	_	PUNCT	,	_	8	punct	_	_
10	tend	_	VERB	VB	_	11	compound	_	_
11	alligator	_	NOUN	NN	_	2	obj	_	_
12	.	_	PUNCT	.	_	2	punct	_	_",
mm mm mm .,"1	mm	_	_	_	_	0	root	_	_
2	mm	_	_	_	_	1	flat	_	_
3	mm	_	_	_	_	1	flat	_	_
4	.	_	_	_	_	1	punct	_	_","1	mm	_	INTJ	UH	_	3	discourse	_	_
2	mm	_	INTJ	UH	_	3	discourse	_	_
3	mm	_	INTJ	UH	_	0	root	_	_
4	.	_	PUNCT	.	_	3	punct	_	_",
