sentence,category
Big heavy horsie .,FRA
Heidi 's name is very short daddy .,FRA
Heidi 's name is very short .,FRA
Hi name my name is Eleanor the elephant .,FRA
You are n't ?,FRA
Ah another curved letter .,FRA
Mm no .,FRA
Pattern blocks .,FRA
Are they really good strawberries ?,FRA
Are they really sweet ?,FRA
They 're not too sweet ?,FRA
With the yellow ones .,FRA
Is that a bathtub ?,FRA
A honey comb ?,FRA
What about this .,FRA
Here 's a tractor in one of these .,FRA
And you can the cows .,FRA
Two chickens .,FRA
And the tractor .,FRA
And the pigs .,FRA
Is that a dandelion ?,FRA
Yeah and the .,FRA
So two places .,FRA
The dandelion .,FRA
With a green stem and the flower 's red and yellow .,FRA
What babes ?,FRA
Like maybe this would be .,FRA
And this !,FRA
Like this Avi like this .,FRA
Like this Avi .,FRA
That is a very pretty one .,FRA
This is the stem .,FRA
That 's the stem ?,FRA
The yellow or the green ?,FRA
What babe ?,FRA
Oh and a dog too !,FRA
And three horses !,FRA
A yellow .,FRA
I 'm the mother .,FRA
I 'm the grandma .,FRA
Oh how about a lion ?,FRA
Ruff ruff .,FRA
How about some yellow ones ?,FRA
Neigh neigh .,FRA
It 's too little little .,FRA
That can be a lion 's mane .,FRA
The mommy horse .,FRA
Bye bye .,FRA
In the elevator .,FRA
Yes yes yes yes !,FRA
Ok okay .,FRA
Who next ?,FRA
Monica does the childrens yoga in the Summer time .,FRA
It 's a really cool Halloween book .,FRA
And the blue ones are for my mom and dad .,FRA
No some of them are .,FRA
These ones are the library books .,FRA
That 's not a library book !,FRA
There are videos in containers under the wood couch .,FRA
Here 's all the library books .,FRA
Here 's a horse .,FRA
That 's not the monster that 's my sister .,FRA
The Red Dog .,FRA
These are the t mother and sister .,FRA
That dog .,FRA
Mother and sister .,FRA
These are not the babysitters .,FRA
Here 's a marker with of .,FRA
My friend ?,FRA
Of blueberries .,FRA
No how about this be the babysitter .,FRA
And these two be the mother and sister .,FRA
I 'm only four .,FRA
This will be the turkey dog seller .,FRA
One year .,FRA
Where 's the turkey dog stand ?,FRA
Chocolate chip cookies ?,FRA
For you and me .,FRA
Where 's the little hand ?,FRA
Brownie muffins .,FRA
With brown icing .,FRA
I 'm thirsty !,FRA
Where were we yesterday ?,FRA
My name is Nurese .,FRA
My name is Nuresa .,FRA
My name is Hamilton .,FRA
Where are all your sipper cups ?,FRA
Trumpets balloons .,FRA
Do n't be a poop .,FRA
I 'm only a tiny dog and my mother is tinier .,FRA
My mother is tiny .,FRA
You 're you 're a Dalmatian .,FRA
That 's your water .,FRA
It 's so leaky .,FRA
Yeah it 's a little bit leaky .,FRA
Yeah right .,FRA
Helen 's birthday party is tomorrow !,FRA
Hi I 'm Clifford !,FRA
I 'm Clifford too .,FRA
I 'm sister Clifford .,FRA
I 'm baby Clifford .,FRA
Ruff ruff ruff ruff .,FRA
This is the store person .,FRA
He 's still a two year old .,FRA
Just like my o other brother .,FRA
It was very small .,FRA
The puppy 's favorite the puppy 's favorite is purple .,FRA
Was it a small birthday cake ?,FRA
Yeah chocolate cake !,FRA
No yam frosting ?,FRA
Quick quick hide !,FRA
Last Halloween .,FRA
Yam frosting on bread ?,FRA
Dad what 's the shopkeeper 's number ?,FRA
Where the kitty ?,FRA
Six seven two .,FRA
One one .,FRA
Where 's the horses ?,FRA
Over here over here !,FRA
Kitty 's after me !,FRA
Four eight .,FRA
Hello shopkeeper !,FRA
About a month ?,FRA
A little more than a month ?,FRA
It 's in the end of October .,FRA
Like the magnetic drawing board right ?,FRA
That was one of them .,FRA
How about four hundred .,FRA
Is that is that one ?,FRA
Equals and opposites ?,FRA
The angel .,FRA
No the party store .,FRA
White side .,FRA
The brother !,FRA
And chocolate chip cookies .,FRA
Chocolate and chocolate chip cookies .,FRA
We 're twins .,FRA
A paint brush .,FRA
A paint brush okay .,FRA
Forty four chalks .,FRA
Yeah that 's the one more thing .,FRA
A dead flower ?,FRA
Okay and this is a plate or is that a hat ?,FRA
It must be a plate .,FRA
Okay this is a candle .,FRA
People in here .,FRA
This is actually a dollhouse .,FRA
A movie .,FRA
A fairy princess .,FRA
A birthday cake .,FRA
I do n't maybe Mark can .,FRA
To the truck !,FRA
Birthday cake .,FRA
Oh yeah right .,FRA
And dogs .,FRA
Is that a tadpole ?,FRA
He was a bad guy .,FRA
Dog here .,FRA
For Halloween .,FRA
Dog is bigger than chickens .,FRA
Ship up .,FRA
Okay open door !,FRA
A lot of them .,FRA
You you can how about daddy stacks .,FRA
Kitty cat .,FRA
Here pet kitty cat .,FRA
Warm clothes for cold weather .,FRA
Um a straight road .,FRA
A squiggly road .,FRA
Sheep and cow !,FRA
Is there a milk thing here ?,FRA
Oh and a flat tire .,FRA
Two flat tires .,FRA
New shiny car okay .,FRA
A what and a caterpillar ?,FRA
Is there a butterfly ?,FRA
Up and down .,FRA
What 's this one though ?,FRA
Okay under and over or on top of .,FRA
Alright in and out yeah .,FRA
The egg ?,FRA
Oh yeah front and back .,FRA
Tinkerbell 's here ?,FRA
Is there a pencil ?,FRA
That 's Tinkerbell ?,FRA
Ah right .,FRA
Queen and boy .,FRA
Oh all right fine .,FRA
Oh yeah okay .,FRA
That 's very funny .,FRA
Is this an anchor for a ship ?,FRA
Oh I yeah it 's hot and cold is n't it ?,FRA
Those teeth are sharp !,FRA
And they 're very sharp .,FRA
How old is Avril Avril ?,FRA
The opposites ?,FRA
Is this girl and boy ?,FRA
Is that what it is ?,FRA
Right next to Niagara Falls right ?,FRA
Some cow milk ?,FRA
Avi girl babe .,FRA
Is this triple a ?,FRA
Triple a .,FRA
No I did n't I 'm sorry .,FRA
Big Bird .,FRA
Oh is that right ?,FRA
Oh what honey ?,FRA
I 'm just .,FRA
This is .,FRA
One two three .,FRA
Who 's that ?,FRA
Oh okay .,FRA
Oh boy !,FRA
Up and down .,FRA
It 's a .,FRA
One two .,FRA
Where 's .,FRA
Where is it ?,FRA
Very good .,FRA
Good job !,FRA
What 's that ?,FRA
Big bird .,FRA
That one too .,FRA
What is that ?,FRA
Panda bear .,FRA
Uh oh .,FRA
What honey ?,FRA
The truck ?,FRA
You okay ?,FRA
This way .,FRA
That 's it .,FRA
This one .,FRA
The end ?,FRA
Uh huh ?,FRA
And this one ?,FRA
Here 's a .,FRA
What 's this for ?,FRA
What 's this ?,FRA
Like that ?,FRA
And a d .,FRA
Very nice .,FRA
Over there .,FRA
There it is .,FRA
E f .,FRA
Oh here it is .,FRA
Over here ?,FRA
In the sky .,FRA
What is it ?,FRA
How about .,FRA
It 's over there .,FRA
Which one ?,FRA
Wee wee .,FRA
A pumpkin .,FRA
What was that ?,FRA
Night night .,FRA
No no no .,FRA
No this one .,FRA
Who is it ?,FRA
A star ?,FRA
Who is that ?,FRA
It 's hot .,FRA
The green .,FRA
Right there .,FRA
Now which one ?,FRA
Two three .,FRA
What 's over there ?,FRA
And yellow .,FRA
What 's this one ?,FRA
No .,FRA
What now ?,FRA
Orange juice .,FRA
Whoa whoa .,FRA
Do n't !,FRA
Where 's the baby ?,FRA
Where 's the squirrel ?,FRA
Oh yeah ?,FRA
That 's right .,FRA
That 's a squirrel .,FRA
Those are .,FRA
It 's alright .,FRA
A fork and a spoon .,FRA
Two cows .,FRA
A boat .,FRA
Oh no .,FRA
Oh pretty .,FRA
Jelly beans .,FRA
That is .,FRA
It 's upside down .,FRA
We do n't .,FRA
That 's okay .,FRA
Another one .,FRA
Mm delicious !,FRA
Mm mm .,FRA
Woof woof .,FRA
Okay you ready ?,FRA
You 're tired .,FRA
Here it is .,FRA
One two three four five six .,FRA
What 's .,FRA
Too hot .,FRA
Me too .,FRA
How about this one .,FRA
No no !,FRA
Okay alright .,FRA
What is this ?,FRA
What 's that one ?,FRA
What is .,FRA
Da da da da da da .,FRA
Dada dada .,FRA
It 's okay .,FRA
Bye - bye .,FRA
What 's the next one ?,FRA
A coat .,FRA
Where are they ?,FRA
A couple .,FRA
That one .,FRA
A bicycle .,FRA
Up the hill .,FRA
A bat .,FRA
Woo hoo .,FRA
A b .,FRA
That way ?,FRA
A what ?,FRA
An apple .,FRA
Is it .,FRA
There he is .,FRA
That 's .,FRA
No Mommy .,FRA
And orange .,FRA
You ready ?,FRA
How 's that ?,FRA
The tunnel ?,FRA
Doo doo doo doo .,FRA
Right here .,FRA
Oh what 's that !,FRA
Like this ?,FRA
Oh yes .,FRA
Yes it is .,FRA
I ca n't .,FRA
In here .,FRA
Three four .,FRA
Doo doo .,FRA
How many .,FRA
Four five .,FRA
There you are .,FRA
Not that one !,FRA
Alright okay .,FRA
Oh wow !,FRA
A car .,FRA
Boo boo !,FRA
There they are .,FRA
A ball .,FRA
Some more .,FRA
A tree .,FRA
In there .,FRA
In the box .,FRA
Beep beep beep beep .,FRA
No you .,FRA
Yes honey .,FRA
Who 's this ?,FRA
One two three four .,FRA
And um .,FRA
And this .,FRA
Wee wee wee .,FRA
The circle .,FRA
Mommy Mommy Mommy .,FRA
Woo woo woo .,FRA
What else ?,FRA
The train .,FRA
That 's red .,FRA
No want .,FRA
One two one two .,FRA
The dinosaur .,FRA
What color .,FRA
It 's blue .,FRA
She 's .,FRA
Yes please ?,FRA
Very hot .,FRA
It 's a big one .,FRA
W x y and z .,FRA
Six seven .,FRA
A circle .,FRA
That 's great .,FRA
And then .,FRA
Mommy Mommy ?,FRA
Seven seven .,FRA
What this ?,FRA
What this one .,FRA
Mama Mama !,FRA
An elephant ?,FRA
Mommy Mommy Mommy Mommy Mommy .,FRA
A dinosaur .,FRA
A cup .,FRA
All set .,FRA
Horsie horsie .,FRA
Now what ?,FRA
That 's a heart .,FRA
Bock bock bock .,FRA
In the bowl .,FRA
How old are you ?,FRA
Black black .,FRA
Oh really ?,FRA
No one .,FRA
Oh no Mommy .,FRA
One two three four five .,FRA
That 's a camera .,FRA
It 's not .,FRA
A b c .,FRA
You do n't .,FRA
Is that .,FRA
And what 's that one ?,FRA
Choo choo .,FRA
Green green .,FRA
Okay okay .,FRA
That 's good .,FRA
A bird .,FRA
Here is .,FRA
A cat .,FRA
Tree tree .,FRA
Baby bear .,FRA
Where 's the .,FRA
I 'm not .,FRA
The snowman .,FRA
Now this .,FRA
How are you ?,FRA
Ribbit ribbit .,FRA
I 'm .,FRA
And what 's this ?,FRA
Not yet .,FRA
A lion ?,FRA
What are these ?,FRA
Alright you ready ?,FRA
It 's red !,FRA
What one .,FRA
Oh Mommy .,FRA
Oh sure .,FRA
Here I am .,FRA
Apple juice ?,FRA
Little girl ?,FRA
Ice cream .,FRA
Two two two two two .,FRA
That 's a bird .,FRA
And that one .,FRA
A c ?,FRA
A d .,FRA
E e .,FRA
A snake .,FRA
A whale .,FRA
Ah oh .,FRA
One one .,FRA
One two three four five six seven .,FRA
Oh sorry .,FRA
Huh wow .,FRA
It 's a puzzle .,FRA
No like this !,FRA
Oh good .,FRA
Baking soda .,FRA
An owl .,FRA
What sweetie ?,FRA
Mommy 's right here .,FRA
This guy ?,FRA
Yes we can .,FRA
Can you .,FRA
You 're welcome .,FRA
Red one .,FRA
No way .,FRA
A clam .,FRA
Sea horse .,FRA
A fish .,FRA
Yeah yeah .,FRA
Oh that 's nice .,FRA
Ooh ah !,FRA
I do n't .,FRA
And there !,FRA
A pentagon .,FRA
Black one .,FRA
Anymore .,FRA
The flower .,FRA
Oh flower .,FRA
Would you .,FRA
And who 's this ?,FRA
A box ?,FRA
What was it ?,FRA
No I do n't .,FRA
You 're .,FRA
What 's your name ?,FRA
Ah ha !,FRA
Beep beep .,FRA
Tennis racket .,FRA
Oh please !,FRA
A hat .,FRA
A pink one ?,FRA
And green .,FRA
Moon moon .,FRA
What 's what 's that ?,FRA
No this way .,FRA
Which way ?,FRA
Ooh what 's this ?,FRA
This off .,FRA
Mommy 's .,FRA
Too big !,FRA
No okay .,FRA
Two three four .,FRA
Ooh ooh ooh .,FRA
Happy birthday .,FRA
Happy birthday to you .,FRA
Yes yes .,FRA
A fishy .,FRA
Daddy Daddy .,FRA
A drink .,FRA
It 's chocolate .,FRA
Okay good .,FRA
A list ?,FRA
And what 's that ?,FRA
A bell .,FRA
It 's .,FRA
And now .,FRA
A dog .,FRA
A pickle .,FRA
What 's up ?,FRA
The cow .,FRA
No you do n't .,FRA
Hee hee .,FRA
And these .,FRA
A helicopter .,FRA
Fire truck .,FRA
It is .,FRA
A sheep ?,FRA
It 's a baby !,FRA
Yeah that 's right !,FRA
Oh dear .,FRA
He 's upside down .,FRA
Hm hm hm .,FRA
No it is not .,FRA
They do n't ?,FRA
A watch .,FRA
A duck ?,FRA
No more .,FRA
Big tower .,FRA
Three more .,FRA
A truck .,FRA
For whom ?,FRA
A cow !,FRA
No green .,FRA
And a .,FRA
That 's a lion .,FRA
What are those ?,FRA
A moose .,FRA
You are .,FRA
Too small !,FRA
Of this .,FRA
Is it you ?,FRA
Tv .,FRA
His hand .,FRA
This one is .,FRA
A chicken ?,FRA
Where are you ?,FRA
And and um .,FRA
The bag .,FRA
No but .,FRA
The ball .,FRA
Mm hm .,FRA
Is stuck .,FRA
The baby .,FRA
What are you .,FRA
I 'm just .,FRA
Big red one .,FRA
There she is .,FRA
Um there .,FRA
Um no !,FRA
On the table .,FRA
On the floor ?,FRA
A p .,FRA
The other way .,FRA
New page .,FRA
Is that you ?,FRA
Right there right there .,FRA
And who 's that ?,FRA
Yes you can .,FRA
Oh gosh .,FRA
Oh my !,FRA
Are you sure ?,FRA
How about these ?,FRA
That 's cute !,FRA
She is .,FRA
At school .,FRA
A horse .,FRA
Bubble wrap .,FRA
Purple grapes .,FRA
Where 's the flower ?,FRA
Very gently .,FRA
Black okay .,FRA
Boo hoo .,FRA
A monkey .,FRA
A house .,FRA
Good choice .,FRA
They 're right here .,FRA
A strawberry .,FRA
One more .,FRA
Oh thanks .,FRA
Little bit .,FRA
Other one .,FRA
No that .,FRA
This is a .,FRA
Who else .,FRA
A sailboat .,FRA
School bus .,FRA
Um okay .,FRA
A present .,FRA
Green beans .,FRA
That 's silly .,FRA
He 's .,FRA
What 's her name ?,FRA
A giraffe .,FRA
That 's a cat .,FRA
Yummy yummy .,FRA
And Daddy .,FRA
I can .,FRA
Yeah one .,FRA
Oh sweetie .,FRA
Are you still sleepy ?,FRA
Who 's in there ?,FRA
I 'm right here !,FRA
It 's the sun .,FRA
Eight nine .,FRA
Mm yummy !,FRA
Kitty cat .,FRA
This book .,FRA
I 'm hungry .,FRA
Doo doo doo doo doo doo doo .,FRA
And a flower .,FRA
One more page .,FRA
It 's a camera .,FRA
What about this ?,FRA
Where are your shoes ?,FRA
Is that a baby .,FRA
Bonk bonk .,FRA
Baa baa .,FRA
A book .,FRA
It 's it 's .,FRA
Nine ten .,FRA
For lunch .,FRA
A pig .,FRA
Five six .,FRA
Oh whoa .,FRA
That 's Pooh .,FRA
How about Daddy ?,FRA
That will be fun .,FRA
A bone !,FRA
A bag .,FRA
Two hats .,FRA
Um yeah .,FRA
A penguin .,FRA
Down the slide .,FRA
Oh what 's this .,FRA
Is a .,FRA
Macaroni and cheese .,FRA
You can .,FRA
The butterfly .,FRA
Here 's your paper .,FRA
It 's fine .,FRA
Oh great .,FRA
A girl .,FRA
A school bus .,FRA
To you .,FRA
It 's a pig ?,FRA
It 's a face .,FRA
Um here .,FRA
A face .,FRA
Not really .,FRA
How about the .,FRA
Oh my gosh .,FRA
Race car .,FRA
Mm yes .,FRA
In the .,FRA
Yeah right there .,FRA
Ding ding !,FRA
Baby baby baby .,FRA
Good idea .,FRA
Not me .,FRA
That 's all .,FRA
Can you please .,FRA
Whoa whoa whoa .,FRA
Alright Thomas let 's put your shoes and socks on .,IMP
Come on sweetheart .,IMP
Come on .,IMP
Thank you .,IMP
Count four .,IMP
See you .,IMP
Let 's put your socks on .,IMP
Knock knock knock knock .,IMP
Knock knock .,IMP
Put your trousers on .,IMP
Got blue socks .,IMP
Let 's pick it up .,IMP
Pour the milk on .,IMP
Let 's pop your shirt on .,IMP
Bow Bow .,IMP
Snap crackle and pop .,IMP
Choose you warm sweater .,IMP
Let 's sit you in your highchair first .,IMP
Help help help help .,IMP
Have a good breakfast to start your day .,IMP
Find your coat hat and scarf .,IMP
Look there .,IMP
Help help .,IMP
Let 's sit down here .,IMP
Help help we 're stuck .,IMP
Let 's sit here together .,IMP
Help help stuck .,IMP
Let 's just strap you in .,IMP
Strap you into your seat .,IMP
Let 's pop your waistcoat on .,IMP
Pardon you Thomas Lastname .,IMP
Let 's have a look .,IMP
Stand up .,IMP
Bye bye see you .,IMP
Wash wash .,IMP
Move the bus .,IMP
Move bus .,IMP
Oh look .,IMP
Sit down .,IMP
Bye see Sue .,IMP
Bow 's food .,IMP
Go on .,IMP
Oh thank you .,IMP
Drink of juice .,IMP
Drop tea .,IMP
Watch watch .,IMP
Oh bump .,IMP
Look at that .,IMP
Stir stir .,IMP
Squeak squeak .,IMP
Hammering hammering .,IMP
Bye see you .,IMP
Do pop .,IMP
Look at me .,IMP
Ooh push .,IMP
Byebye see you truck .,IMP
See you truck .,IMP
See you football .,IMP
Stop it .,IMP
Look at this .,IMP
Choos a there .,IMP
Sits down .,IMP
Oh thank you very much .,IMP
Snap snap .,IMP
See you Po .,IMP
See truck .,IMP
Excuse me please .,IMP
Oh stop !,IMP
See you Dadda .,IMP
Dips hat .,IMP
See there .,IMP
See there truck .,IMP
See see .,IMP
See see Dadda .,IMP
Hang them up there .,IMP
Get off .,IMP
Bow food .,IMP
Watch strap .,IMP
Come here .,IMP
Say hello .,IMP
Thank you very much .,IMP
Oh excuse me .,IMP
Open the door .,IMP
Look at these .,IMP
Lie down .,IMP
Hang on .,IMP
Got you .,IMP
Fit in there .,IMP
Bow Bow Bow .,IMP
Open and shut .,IMP
Shut a door .,IMP
Move along please .,IMP
Well listen .,IMP
No do it .,IMP
Fell over .,IMP
Oh see you .,IMP
Thank you so much .,IMP
Go back .,IMP
See you in the morning .,IMP
Put it .,IMP
Open it .,IMP
Wait a minute .,IMP
Oh look Thomas .,IMP
Watch it .,IMP
Look at it .,IMP
Get out .,IMP
Po on .,IMP
Broke now .,IMP
Eat it .,IMP
Drive off .,IMP
Drive off now .,IMP
Look Mummy .,IMP
Coming down .,IMP
Hold it .,IMP
Watch out .,IMP
Run away .,IMP
Pop it on the table please .,IMP
Going backwards .,IMP
Hear it .,IMP
Watch telly .,IMP
Fallen off .,IMP
Excuse me please excuse me please .,IMP
Turn them on and leave them on .,IMP
Put it on and leave it on .,IMP
Come away .,IMP
Let 's have a look this bag .,IMP
Bash a lady man .,IMP
Swimming again .,IMP
Going to .,IMP
Mend it .,IMP
Going swishswishswishswish .,IMP
Stop de train .,IMP
Let us think .,IMP
Rolling the rubber ring .,IMP
Let 's have a look quick .,IMP
Let me turn the light off .,IMP
Let 's turn this light off .,IMP
Come and sit next to me .,IMP
Let me just pull the blind up .,IMP
See a bin bag lorry .,IMP
Let 's press it .,IMP
Look on the television now .,IMP
Shake shake shake .,IMP
Go beeba beeba .,IMP
Let 's pull your trousers up .,IMP
Wait a bin bag lorry .,IMP
Wait a not comes .,IMP
Talk a Dimitra a moment .,IMP
Hide the table .,IMP
Tighten up orange .,IMP
Dashed into Boots .,IMP
Drop more now .,IMP
Watch a Thomas .,IMP
Mind the dressing gown .,IMP
Mind the pyjamas .,IMP
Push ball .,IMP
Oh run away run away .,IMP
Come back a minute .,IMP
Enjoy it .,IMP
Enjoy it id a driver .,IMP
Daddy come .,IMP
Watch cupboard working .,IMP
Eat the Cornflakes .,IMP
Watch a cupboard working .,IMP
Thank you horse .,IMP
Asking de food .,IMP
Min a ride helicopter .,IMP
Called wh .,IMP
Crying ne food .,IMP
Look Daddy .,IMP
Chasing after .,IMP
Jumping round and round .,IMP
Thank you driver .,IMP
Put in de mouth .,IMP
Chasing after now .,IMP
Bump a finger .,IMP
Get in .,IMP
Going in there .,IMP
Um open it .,IMP
No want those .,IMP
Put on head .,IMP
Watch Pippin on now .,IMP
Going backwards Mummy .,IMP
Look coming in there .,IMP
Slip slip .,IMP
Coming in there .,IMP
Walk a beach .,IMP
Hiding in the foot .,IMP
Hold big blue pen .,IMP
Play with de trains .,IMP
Carrying the trains .,IMP
Hold the cabbage .,IMP
Hold the pink fruit .,IMP
Looking naughty boys .,IMP
Close the door now .,IMP
Broke it .,IMP
Talk a Mummy a moment .,IMP
Talk a Mummy a fire engine and police car .,IMP
Lost the fog .,IMP
Putting the bridge .,IMP
Come policeman a there .,IMP
Get out driver .,IMP
Shut the cab .,IMP
Packing yesterday .,IMP
Wash a head .,IMP
Fit in .,IMP
Open the cab .,IMP
Hiding in the trees .,IMP
Find it .,IMP
Coming from .,IMP
Enjoyed it .,IMP
Gone in the postbox .,IMP
Smoked ham .,IMP
Whoops a gone again .,IMP
Hold that .,IMP
Bump my head .,IMP
Coming da train .,IMP
Open na chair please .,IMP
Open na chair .,IMP
Move it please .,IMP
Broken rubber band .,IMP
Put order .,IMP
Train a people .,IMP
Got horse .,IMP
Got horse on it .,IMP
Stand them up .,IMP
Play with it .,IMP
Do that .,IMP
Come and .,IMP
Oh stop it .,IMP
Come on Mum .,IMP
Look Mum .,IMP
Did it .,IMP
Come back again .,IMP
Think so .,IMP
Found something .,IMP
Let me do it .,IMP
Put the lid on .,IMP
Say it again .,IMP
Go whoowhoo !,IMP
Let 's open it .,IMP
Have some crisps .,IMP
