Sentence,Roberta_CDS_biaffine,Roberta_eng_biaffine,Stanza_off_the_shelf
stop a minute .,"stop	_	_	_	_	_	0	root	_	_
a	_	_	_	_	_	3	det	_	_
minute	_	_	_	_	_	1	obl:unmarked	_	_
.	_	_	_	_	_	1	punct	_	_","stop	_	_	_	_	_	0	root	_	_
a	_	_	_	_	_	3	det	_	_
minute	_	_	_	_	_	1	obl:unmarked	_	_
.	_	_	_	_	_	1	punct	_	_","stop	_	VERB	VB	_	_	0	root	_	_
a	_	DET	DT	_	_	3	det	_	_
minute	_	NOUN	NN	_	_	1	obj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
a driver a driver a driver .,"a	_	_	_	_	_	2	det	_	_
driver	_	_	_	_	_	0	root	_	_
a	_	_	_	_	_	4	det	_	_
driver	_	_	_	_	_	2	conj	_	_
a	_	_	_	_	_	6	det	_	_
driver	_	_	_	_	_	2	conj	_	_
.	_	_	_	_	_	2	punct	_	_","a	_	_	_	_	_	2	det	_	_
driver	_	_	_	_	_	0	root	_	_
a	_	_	_	_	_	4	det	_	_
driver	_	_	_	_	_	2	conj	_	_
a	_	_	_	_	_	6	det	_	_
driver	_	_	_	_	_	2	appos	_	_
.	_	_	_	_	_	2	punct	_	_","a	_	DET	DT	_	_	2	det	_	_
driver	_	NOUN	NN	_	_	0	root	_	_
a	_	DET	DT	_	_	4	det	_	_
driver	_	NOUN	NN	_	_	2	appos	_	_
a	_	DET	DT	_	_	6	det	_	_
driver	_	NOUN	NN	_	_	4	appos	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
dig dig dig .,"dig	_	_	_	_	_	0	root	_	_
dig	_	_	_	_	_	1	conj	_	_
dig	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","dig	_	_	_	_	_	0	root	_	_
dig	_	_	_	_	_	3	discourse	_	_
dig	_	_	_	_	_	1	parataxis	_	_
.	_	_	_	_	_	1	punct	_	_","dig	_	VERB	VB	_	_	0	root	_	_
dig	_	NOUN	NN	_	_	3	compound	_	_
dig	_	NOUN	NN	_	_	1	obj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
shh shh .,"shh	_	_	_	_	_	0	root	_	_
shh	_	_	_	_	_	1	flat	_	_
.	_	_	_	_	_	1	punct	_	_","shh	_	_	_	_	_	0	root	_	_
shh	_	_	_	_	_	1	discourse	_	_
.	_	_	_	_	_	1	punct	_	_","shh	_	INTJ	UH	_	_	2	discourse	_	_
shh	_	INTJ	UH	_	_	0	root	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
um um .,"um	_	_	_	_	_	0	root	_	_
um	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","um	_	_	_	_	_	0	root	_	_
um	_	_	_	_	_	1	discourse	_	_
.	_	_	_	_	_	1	punct	_	_","um	_	INTJ	UH	_	_	0	root	_	_
um	_	INTJ	UH	_	_	1	discourse	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
there's the cars .,"there's	_	_	_	_	_	0	root	_	_
the	_	_	_	_	_	3	det	_	_
cars	_	_	_	_	_	1	nsubj	_	_
.	_	_	_	_	_	1	punct	_	_","there's	_	_	_	_	_	0	root	_	_
the	_	_	_	_	_	3	det	_	_
cars	_	_	_	_	_	1	nsubj	_	_
.	_	_	_	_	_	1	punct	_	_","there	_	PRON	EX	_	_	2	expl	_	_
's	_	VERB	VBZ	_	_	0	root	_	_
the	_	DET	DT	_	_	4	det	_	_
cars	_	NOUN	NNS	_	_	2	nsubj	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
shh shh .,"shh	_	_	_	_	_	0	root	_	_
shh	_	_	_	_	_	1	flat	_	_
.	_	_	_	_	_	1	punct	_	_","shh	_	_	_	_	_	0	root	_	_
shh	_	_	_	_	_	1	discourse	_	_
.	_	_	_	_	_	1	punct	_	_","shh	_	INTJ	UH	_	_	2	discourse	_	_
shh	_	INTJ	UH	_	_	0	root	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
another one near Sue's house .,"another	_	_	_	_	_	2	det	_	_
one	_	_	_	_	_	0	root	_	_
near	_	_	_	_	_	5	case	_	_
Sue's	_	_	_	_	_	5	nmod:poss	_	_
house	_	_	_	_	_	2	nmod	_	_
.	_	_	_	_	_	2	punct	_	_","another	_	_	_	_	_	2	det	_	_
one	_	_	_	_	_	0	root	_	_
near	_	_	_	_	_	5	case	_	_
Sue's	_	_	_	_	_	5	nmod:poss	_	_
house	_	_	_	_	_	2	nmod	_	_
.	_	_	_	_	_	2	punct	_	_","another	_	DET	DT	_	_	2	det	_	_
one	_	NOUN	NN	_	_	0	root	_	_
near	_	ADP	IN	_	_	6	case	_	_
Sue	_	PROPN	NNP	_	_	6	nmod:poss	_	_
's	_	PART	POS	_	_	4	case	_	_
house	_	NOUN	NN	_	_	2	nmod	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
one two three .,"one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	NUM	CD	_	_	3	nummod	_	_
two	_	NUM	CD	_	_	3	nummod	_	_
three	_	NUM	CD	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
one two three .,"one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	NUM	CD	_	_	3	nummod	_	_
two	_	NUM	CD	_	_	3	nummod	_	_
three	_	NUM	CD	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
a a red one .,"a	_	_	_	_	_	2	reparandum	_	_
a	_	_	_	_	_	4	det	_	_
red	_	_	_	_	_	4	amod	_	_
one	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","a	_	_	_	_	_	4	reparandum	_	_
a	_	_	_	_	_	4	det	_	_
red	_	_	_	_	_	4	amod	_	_
one	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","a	_	DET	DT	_	_	4	det	_	_
a	_	DET	DT	_	_	4	det	_	_
red	_	ADJ	JJ	_	_	4	amod	_	_
one	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
a baby one .,"a	_	_	_	_	_	3	det	_	_
baby	_	_	_	_	_	3	amod	_	_
one	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","a	_	_	_	_	_	3	det	_	_
baby	_	_	_	_	_	3	compound	_	_
one	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","a	_	DET	DT	_	_	3	det	_	_
baby	_	NOUN	NN	_	_	3	compound	_	_
one	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
a baby one .,"a	_	_	_	_	_	3	det	_	_
baby	_	_	_	_	_	3	amod	_	_
one	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","a	_	_	_	_	_	3	det	_	_
baby	_	_	_	_	_	3	compound	_	_
one	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","a	_	DET	DT	_	_	3	det	_	_
baby	_	NOUN	NN	_	_	3	compound	_	_
one	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
fall down .,"fall	_	_	_	_	_	0	root	_	_
down	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	1	punct	_	_","fall	_	_	_	_	_	0	root	_	_
down	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	1	punct	_	_","fall	_	VERB	VB	_	_	0	root	_	_
down	_	ADP	RP	_	_	1	compound:prt	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
all up .,"all	_	_	_	_	_	2	advmod	_	_
up	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","all	_	_	_	_	_	2	advmod	_	_
up	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","all	_	DET	DT	_	_	2	det	_	_
up	_	ADP	RP	_	_	0	root	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
do it maam .,"do	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	1	obj	_	_
maam	_	_	_	_	_	1	vocative	_	_
.	_	_	_	_	_	1	punct	_	_","do	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	1	obj	_	_
maam	_	_	_	_	_	1	vocative	_	_
.	_	_	_	_	_	1	punct	_	_","do	_	VERB	VB	_	_	0	root	_	_
it	_	PRON	PRP	_	_	1	obj	_	_
maam	_	VERB	VB	_	_	1	xcomp	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
get out .,"get	_	_	_	_	_	0	root	_	_
out	_	_	_	_	_	1	compound:prt	_	_
.	_	_	_	_	_	1	punct	_	_","get	_	_	_	_	_	0	root	_	_
out	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	1	punct	_	_","get	_	VERB	VB	_	_	0	root	_	_
out	_	ADP	RP	_	_	1	compound:prt	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
walk this line walk up this line .,"walk	_	_	_	_	_	0	root	_	_
this	_	_	_	_	_	3	det	_	_
line	_	_	_	_	_	1	obj	_	_
walk	_	_	_	_	_	1	parataxis	_	_
up	_	_	_	_	_	4	compound:prt	_	_
this	_	_	_	_	_	7	det	_	_
line	_	_	_	_	_	4	obl	_	_
.	_	_	_	_	_	1	punct	_	_","walk	_	_	_	_	_	0	root	_	_
this	_	_	_	_	_	3	det	_	_
line	_	_	_	_	_	1	obj	_	_
walk	_	_	_	_	_	1	conj	_	_
up	_	_	_	_	_	4	compound:prt	_	_
this	_	_	_	_	_	7	det	_	_
line	_	_	_	_	_	4	obj	_	_
.	_	_	_	_	_	1	punct	_	_","walk	_	VERB	VB	_	_	0	root	_	_
this	_	DET	DT	_	_	3	det	_	_
line	_	NOUN	NN	_	_	1	obj	_	_
walk	_	VERB	VB	_	_	1	xcomp	_	_
up	_	ADP	IN	_	_	7	case	_	_
this	_	DET	DT	_	_	7	det	_	_
line	_	NOUN	NN	_	_	4	obl	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
wee down .,"wee	_	_	_	_	_	0	root	_	_
down	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	2	punct	_	_","wee	_	_	_	_	_	0	root	_	_
down	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	1	punct	_	_","wee	_	VERB	VB	_	_	0	root	_	_
down	_	ADP	RP	_	_	1	compound:prt	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
wee down .,"wee	_	_	_	_	_	0	root	_	_
down	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	2	punct	_	_","wee	_	_	_	_	_	0	root	_	_
down	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	1	punct	_	_","wee	_	VERB	VB	_	_	0	root	_	_
down	_	ADP	RP	_	_	1	compound:prt	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
vroom vroom .,"vroom	_	_	_	_	_	0	root	_	_
vroom	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","vroom	_	_	_	_	_	0	root	_	_
vroom	_	_	_	_	_	1	parataxis	_	_
.	_	_	_	_	_	1	punct	_	_","vroom	_	NOUN	NN	_	_	2	compound	_	_
vroom	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
choo choo .,"choo	_	_	_	_	_	0	root	_	_
choo	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","choo	_	_	_	_	_	0	root	_	_
choo	_	_	_	_	_	1	flat	_	_
.	_	_	_	_	_	1	punct	_	_","choo	_	PROPN	NNP	_	_	0	root	_	_
choo	_	PROPN	NNP	_	_	1	flat	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
there there .,"there	_	_	_	_	_	0	root	_	_
there	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","there	_	_	_	_	_	0	root	_	_
there	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	2	punct	_	_","there	_	ADV	RB	_	_	0	root	_	_
there	_	ADV	RB	_	_	1	advmod	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
there there .,"there	_	_	_	_	_	0	root	_	_
there	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","there	_	_	_	_	_	0	root	_	_
there	_	_	_	_	_	1	advmod	_	_
.	_	_	_	_	_	2	punct	_	_","there	_	ADV	RB	_	_	0	root	_	_
there	_	ADV	RB	_	_	1	advmod	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
all done now .,"all	_	_	_	_	_	2	advmod	_	_
done	_	_	_	_	_	0	root	_	_
now	_	_	_	_	_	2	advmod	_	_
.	_	_	_	_	_	2	punct	_	_","all	_	_	_	_	_	2	advmod	_	_
done	_	_	_	_	_	0	root	_	_
now	_	_	_	_	_	2	advmod	_	_
.	_	_	_	_	_	2	punct	_	_","all	_	DET	DT	_	_	2	nsubj:pass	_	_
done	_	VERB	VBN	_	_	0	root	_	_
now	_	ADV	RB	_	_	2	advmod	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
shake shake .,"shake	_	_	_	_	_	0	root	_	_
shake	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","shake	_	_	_	_	_	0	root	_	_
shake	_	_	_	_	_	1	parataxis	_	_
.	_	_	_	_	_	1	punct	_	_","shake	_	VERB	VB	_	_	0	root	_	_
shake	_	NOUN	NN	_	_	1	obj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
again again .,"again	_	_	_	_	_	0	root	_	_
again	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","again	_	_	_	_	_	2	advmod	_	_
again	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	1	punct	_	_","again	_	ADV	RB	_	_	2	advmod	_	_
again	_	ADV	RB	_	_	0	root	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
one two three seven eight .,"one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
seven	_	_	_	_	_	1	conj	_	_
eight	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
seven	_	_	_	_	_	1	conj	_	_
eight	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	NUM	CD	_	_	3	compound	_	_
two	_	NUM	CD	_	_	3	compound	_	_
three	_	NUM	CD	_	_	5	nummod	_	_
seven	_	NUM	CD	_	_	5	nummod	_	_
eight	_	NUM	CD	_	_	0	root	_	_
.	_	PUNCT	.	_	_	5	punct	_	_"
one two three four five six seven eight nine ten eleven twelve fourteen .,"one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
four	_	_	_	_	_	1	conj	_	_
five	_	_	_	_	_	1	conj	_	_
six	_	_	_	_	_	1	conj	_	_
seven	_	_	_	_	_	1	conj	_	_
eight	_	_	_	_	_	1	conj	_	_
nine	_	_	_	_	_	1	conj	_	_
ten	_	_	_	_	_	1	conj	_	_
eleven	_	_	_	_	_	1	conj	_	_
twelve	_	_	_	_	_	1	conj	_	_
fourteen	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	_	_	_	_	0	root	_	_
two	_	_	_	_	_	1	conj	_	_
three	_	_	_	_	_	1	conj	_	_
four	_	_	_	_	_	1	conj	_	_
five	_	_	_	_	_	1	conj	_	_
six	_	_	_	_	_	1	conj	_	_
seven	_	_	_	_	_	1	conj	_	_
eight	_	_	_	_	_	7	conj	_	_
nine	_	_	_	_	_	8	conj	_	_
ten	_	_	_	_	_	8	conj	_	_
eleven	_	_	_	_	_	10	conj	_	_
twelve	_	_	_	_	_	13	case	_	_
fourteen	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","one	_	NUM	CD	_	_	3	compound	_	_
two	_	NUM	CD	_	_	3	compound	_	_
three	_	NUM	CD	_	_	4	compound	_	_
four	_	NUM	CD	_	_	5	compound	_	_
five	_	NUM	CD	_	_	6	compound	_	_
six	_	NUM	CD	_	_	8	compound	_	_
seven	_	NUM	CD	_	_	8	compound	_	_
eight	_	NUM	CD	_	_	9	compound	_	_
nine	_	NUM	CD	_	_	10	compound	_	_
ten	_	NUM	CD	_	_	11	compound	_	_
eleven	_	NUM	CD	_	_	12	compound	_	_
twelve	_	NUM	CD	_	_	0	root	_	_
fourteen	_	NUM	CD	_	_	12	compound	_	_
.	_	PUNCT	.	_	_	13	punct	_	_"
take the babies out of there .,"take	_	_	_	_	_	0	root	_	_
the	_	_	_	_	_	3	det	_	_
babies	_	_	_	_	_	1	obj	_	_
out	_	_	_	_	_	6	case	_	_
of	_	_	_	_	_	6	case	_	_
there	_	_	_	_	_	1	obl	_	_
.	_	_	_	_	_	1	punct	_	_","take	_	_	_	_	_	0	root	_	_
the	_	_	_	_	_	3	det	_	_
babies	_	_	_	_	_	1	obj	_	_
out	_	_	_	_	_	6	case	_	_
of	_	_	_	_	_	4	fixed	_	_
there	_	_	_	_	_	1	obl	_	_
.	_	_	_	_	_	1	punct	_	_","take	_	VERB	VB	_	_	0	root	_	_
the	_	DET	DT	_	_	3	det	_	_
babies	_	NOUN	NNS	_	_	1	obj	_	_
out	_	ADP	IN	_	_	6	case	_	_
of	_	ADP	IN	_	_	6	case	_	_
there	_	ADV	RB	_	_	1	obl	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
to pop in the food .,"to	_	_	_	_	_	2	mark	_	_
pop	_	_	_	_	_	0	root	_	_
in	_	_	_	_	_	5	case	_	_
the	_	_	_	_	_	5	det	_	_
food	_	_	_	_	_	2	obl	_	_
.	_	_	_	_	_	2	punct	_	_","to	_	_	_	_	_	2	mark	_	_
pop	_	_	_	_	_	0	root	_	_
in	_	_	_	_	_	5	case	_	_
the	_	_	_	_	_	5	det	_	_
food	_	_	_	_	_	2	obj	_	_
.	_	_	_	_	_	2	punct	_	_","to	_	PART	TO	_	_	2	mark	_	_
pop	_	VERB	VB	_	_	0	root	_	_
in	_	ADP	IN	_	_	2	compound:prt	_	_
the	_	DET	DT	_	_	5	det	_	_
food	_	NOUN	NN	_	_	2	obj	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
with on the beach .,"with	_	_	_	_	_	0	root	_	_
on	_	_	_	_	_	4	case	_	_
the	_	_	_	_	_	4	det	_	_
beach	_	_	_	_	_	1	obl	_	_
.	_	_	_	_	_	1	punct	_	_","with	_	_	_	_	_	4	mark	_	_
on	_	_	_	_	_	4	case	_	_
the	_	_	_	_	_	4	det	_	_
beach	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","with	_	ADP	IN	_	_	4	case	_	_
on	_	ADP	IN	_	_	4	case	_	_
the	_	DET	DT	_	_	4	det	_	_
beach	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
for Mickey mouse .,"for	_	_	_	_	_	2	case	_	_
Mickey	_	_	_	_	_	0	root	_	_
mouse	_	_	_	_	_	2	flat	_	_
.	_	_	_	_	_	2	punct	_	_","for	_	_	_	_	_	3	case	_	_
Mickey	_	_	_	_	_	3	compound	_	_
mouse	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","for	_	ADP	IN	_	_	3	case	_	_
Mickey	_	PROPN	NNP	_	_	3	compound	_	_
mouse	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
see um get this .,"see	_	_	_	_	_	0	root	_	_
um	_	_	_	_	_	1	discourse	_	_
get	_	_	_	_	_	1	parataxis	_	_
this	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	1	punct	_	_","see	_	_	_	_	_	0	root	_	_
um	_	_	_	_	_	1	discourse	_	_
get	_	_	_	_	_	1	parataxis	_	_
this	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	1	punct	_	_","see	_	VERB	VB	_	_	0	root	_	_
um	_	INTJ	UH	_	_	3	discourse	_	_
get	_	VERB	VB	_	_	1	xcomp	_	_
this	_	PRON	DT	_	_	3	obj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
see it does !,"see	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	3	nsubj	_	_
does	_	_	_	_	_	1	parataxis	_	_
!	_	_	_	_	_	1	punct	_	_","see	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	3	nsubj	_	_
does	_	_	_	_	_	1	ccomp	_	_
!	_	_	_	_	_	1	punct	_	_","see	_	VERB	VB	_	_	0	root	_	_
it	_	PRON	PRP	_	_	3	nsubj	_	_
does	_	AUX	VBZ	_	_	1	ccomp	_	_
!	_	PUNCT	.	_	_	1	punct	_	_"
see it them ?,"see	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	1	obj	_	_
them	_	_	_	_	_	1	parataxis	_	_
?	_	_	_	_	_	1	punct	_	_","see	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	1	obj	_	_
them	_	_	_	_	_	1	obj	_	_
?	_	_	_	_	_	1	punct	_	_","see	_	VERB	VB	_	_	0	root	_	_
it	_	PRON	PRP	_	_	1	obj	_	_
them	_	PRON	PRP	_	_	1	obj	_	_
?	_	PUNCT	.	_	_	1	punct	_	_"
oops oops .,"oops	_	_	_	_	_	0	root	_	_
oops	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","oops	_	_	_	_	_	0	root	_	_
oops	_	_	_	_	_	1	parataxis	_	_
.	_	_	_	_	_	1	punct	_	_","oops	_	NOUN	NN	_	_	2	compound	_	_
oops	_	NOUN	NNS	_	_	0	root	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
I forgot to go tee tee .,"I	_	_	_	_	_	2	nsubj	_	_
forgot	_	_	_	_	_	0	root	_	_
to	_	_	_	_	_	4	mark	_	_
go	_	_	_	_	_	2	xcomp	_	_
tee	_	_	_	_	_	6	compound	_	_
tee	_	_	_	_	_	4	xcomp	_	_
.	_	_	_	_	_	2	punct	_	_","I	_	_	_	_	_	2	nsubj	_	_
forgot	_	_	_	_	_	0	root	_	_
to	_	_	_	_	_	4	mark	_	_
go	_	_	_	_	_	2	xcomp	_	_
tee	_	_	_	_	_	6	compound	_	_
tee	_	_	_	_	_	4	obj	_	_
.	_	_	_	_	_	2	punct	_	_","I	_	PRON	PRP	_	_	2	nsubj	_	_
forgot	_	VERB	VBD	_	_	0	root	_	_
to	_	PART	TO	_	_	4	mark	_	_
go	_	VERB	VB	_	_	2	xcomp	_	_
tee	_	NOUN	NN	_	_	6	compound	_	_
tee	_	NOUN	NN	_	_	4	obj	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
no I went tee tee .,"no	_	_	_	_	_	3	discourse	_	_
I	_	_	_	_	_	3	nsubj	_	_
went	_	_	_	_	_	0	root	_	_
tee	_	_	_	_	_	3	xcomp	_	_
tee	_	_	_	_	_	4	conj	_	_
.	_	_	_	_	_	3	punct	_	_","no	_	_	_	_	_	3	discourse	_	_
I	_	_	_	_	_	3	nsubj	_	_
went	_	_	_	_	_	0	root	_	_
tee	_	_	_	_	_	5	compound	_	_
tee	_	_	_	_	_	3	xcomp	_	_
.	_	_	_	_	_	3	punct	_	_","no	_	INTJ	UH	_	_	3	discourse	_	_
I	_	PRON	PRP	_	_	3	nsubj	_	_
went	_	VERB	VBD	_	_	0	root	_	_
tee	_	NOUN	NN	_	_	5	compound	_	_
tee	_	NOUN	NN	_	_	3	obj	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
you've eaten Sister Eileen chocolates ?,"you've	_	_	_	_	_	2	nsubj	_	_
eaten	_	_	_	_	_	0	root	_	_
Sister	_	_	_	_	_	5	compound	_	_
Eileen	_	_	_	_	_	3	flat	_	_
chocolates	_	_	_	_	_	2	obj	_	_
?	_	_	_	_	_	2	punct	_	_","you've	_	_	_	_	_	2	nsubj	_	_
eaten	_	_	_	_	_	0	root	_	_
Sister	_	_	_	_	_	4	nmod:desc	_	_
Eileen	_	_	_	_	_	5	compound	_	_
chocolates	_	_	_	_	_	2	obj	_	_
?	_	_	_	_	_	2	punct	_	_","you	_	PRON	PRP	_	_	3	nsubj	_	_
've	_	AUX	VBP	_	_	3	aux	_	_
eaten	_	VERB	VBN	_	_	0	root	_	_
Sister	_	PROPN	NNP	_	_	6	compound	_	_
Eileen	_	PROPN	NNP	_	_	4	flat	_	_
chocolates	_	NOUN	NNS	_	_	3	obj	_	_
?	_	PUNCT	.	_	_	3	punct	_	_"
Charlotte's birthday .,"Charlotte's	_	_	_	_	_	2	nmod:poss	_	_
birthday	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","Charlotte's	_	_	_	_	_	2	nmod:poss	_	_
birthday	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","Charlotte	_	PROPN	NNP	_	_	3	nmod:poss	_	_
's	_	PART	POS	_	_	1	case	_	_
birthday	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
get my train man .,"get	_	_	_	_	_	0	root	_	_
my	_	_	_	_	_	4	nmod:poss	_	_
train	_	_	_	_	_	4	compound	_	_
man	_	_	_	_	_	1	obj	_	_
.	_	_	_	_	_	1	punct	_	_","get	_	_	_	_	_	0	root	_	_
my	_	_	_	_	_	3	nmod:poss	_	_
train	_	_	_	_	_	1	obj	_	_
man	_	_	_	_	_	1	vocative	_	_
.	_	_	_	_	_	1	punct	_	_","get	_	VERB	VB	_	_	0	root	_	_
my	_	PRON	PRP$	_	_	4	nmod:poss	_	_
train	_	NOUN	NN	_	_	4	compound	_	_
man	_	NOUN	NN	_	_	1	obj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
not no no .,"not	_	_	_	_	_	2	advmod	_	_
no	_	_	_	_	_	0	root	_	_
no	_	_	_	_	_	2	conj	_	_
.	_	_	_	_	_	1	punct	_	_","not	_	_	_	_	_	3	advmod	_	_
no	_	_	_	_	_	3	discourse	_	_
no	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","not	_	PART	RB	_	_	2	advmod	_	_
no	_	INTJ	UH	_	_	0	root	_	_
no	_	INTJ	UH	_	_	2	discourse	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
choo choo choo .,"choo	_	_	_	_	_	0	root	_	_
choo	_	_	_	_	_	1	conj	_	_
choo	_	_	_	_	_	1	conj	_	_
.	_	_	_	_	_	1	punct	_	_","choo	_	_	_	_	_	0	root	_	_
choo	_	_	_	_	_	1	discourse	_	_
choo	_	_	_	_	_	1	parataxis	_	_
.	_	_	_	_	_	1	punct	_	_","choo	_	PROPN	NNP	_	_	0	root	_	_
choo	_	PROPN	NNP	_	_	1	flat	_	_
choo	_	PROPN	NNP	_	_	1	flat	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
