Sentence,Roberta_CDS_biaffine,Roberta_eng_biaffine,Stanza_off_the_shelf
like mommy teeth .,"like	_	_	_	_	_	3	case	_	_
mommy	_	_	_	_	_	3	nmod:poss	_	_
teeth	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","like	_	_	_	_	_	3	discourse	_	_
mommy	_	_	_	_	_	3	compound	_	_
teeth	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","like	_	INTJ	UH	_	_	3	discourse	_	_
mommy	_	NOUN	NN	_	_	3	compound	_	_
teeth	_	NOUN	NNS	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
oh no is mine eyes .,"oh	_	_	_	_	_	5	discourse	_	_
no	_	_	_	_	_	5	discourse	_	_
is	_	_	_	_	_	5	cop	_	_
mine	_	_	_	_	_	5	nmod:poss	_	_
eyes	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	5	punct	_	_","oh	_	_	_	_	_	5	discourse	_	_
no	_	_	_	_	_	5	discourse	_	_
is	_	_	_	_	_	5	cop	_	_
mine	_	_	_	_	_	5	nmod:poss	_	_
eyes	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	5	punct	_	_","oh	_	INTJ	UH	_	_	5	discourse	_	_
no	_	INTJ	UH	_	_	5	discourse	_	_
is	_	AUX	VBZ	_	_	5	cop	_	_
mine	_	PRON	PRP	_	_	5	compound	_	_
eyes	_	NOUN	NNS	_	_	0	root	_	_
.	_	PUNCT	.	_	_	5	punct	_	_"
here mine eyes .,"here	_	_	_	_	_	0	root	_	_
mine	_	_	_	_	_	3	nmod:poss	_	_
eyes	_	_	_	_	_	1	nsubj	_	_
.	_	_	_	_	_	1	punct	_	_","here	_	_	_	_	_	0	root	_	_
mine	_	_	_	_	_	3	nmod:poss	_	_
eyes	_	_	_	_	_	1	nsubj	_	_
.	_	_	_	_	_	1	punct	_	_","here	_	ADV	RB	_	_	0	root	_	_
mine	_	PRON	PRP	_	_	1	nsubj	_	_
eyes	_	NOUN	NNS	_	_	1	nsubj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
no mine mommy .,"no	_	_	_	_	_	2	discourse	_	_
mine	_	_	_	_	_	0	root	_	_
mommy	_	_	_	_	_	2	vocative	_	_
.	_	_	_	_	_	2	punct	_	_","no	_	_	_	_	_	2	discourse	_	_
mine	_	_	_	_	_	0	root	_	_
mommy	_	_	_	_	_	2	vocative	_	_
.	_	_	_	_	_	2	punct	_	_","no	_	DET	DT	_	_	3	det	_	_
mine	_	PRON	PRP	_	_	3	compound	_	_
mommy	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
it's my .,"it's	_	_	_	_	_	2	nsubj	_	_
my	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","it's	_	_	_	_	_	2	cop	_	_
my	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","it	_	PRON	PRP	_	_	3	nsubj	_	_
's	_	AUX	VBZ	_	_	3	cop	_	_
my	_	PRON	PRP	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
is more mommy mo .,"is	_	_	_	_	_	2	cop	_	_
more	_	_	_	_	_	0	root	_	_
mommy	_	_	_	_	_	2	vocative	_	_
mo	_	_	_	_	_	3	flat	_	_
.	_	_	_	_	_	2	punct	_	_","is	_	_	_	_	_	4	cop	_	_
more	_	_	_	_	_	4	advmod	_	_
mommy	_	_	_	_	_	4	compound	_	_
mo	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","is	_	AUX	VBZ	_	_	4	cop	_	_
more	_	ADV	RBR	_	_	4	advmod	_	_
mommy	_	NOUN	NN	_	_	4	compound	_	_
mo	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
what where daddy mouth .,"what	_	_	_	_	_	2	reparandum	_	_
where	_	_	_	_	_	0	root	_	_
daddy	_	_	_	_	_	4	nmod:poss	_	_
mouth	_	_	_	_	_	2	nsubj	_	_
.	_	_	_	_	_	2	punct	_	_","what	_	_	_	_	_	4	nsubj	_	_
where	_	_	_	_	_	4	cop	_	_
daddy	_	_	_	_	_	4	nmod:poss	_	_
mouth	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	4	punct	_	_","what	_	PRON	WP	_	_	0	root	_	_
where	_	ADV	WRB	_	_	4	advmod	_	_
daddy	_	NOUN	NN	_	_	4	compound	_	_
mouth	_	NOUN	NN	_	_	1	nsubj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
this momma mouth .,"this	_	_	_	_	_	3	det	_	_
momma	_	_	_	_	_	3	nmod:poss	_	_
mouth	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","this	_	_	_	_	_	3	det	_	_
momma	_	_	_	_	_	3	compound	_	_
mouth	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","this	_	DET	DT	_	_	3	det	_	_
momma	_	NOUN	NN	_	_	3	compound	_	_
mouth	_	NOUN	NN	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
here's mine ears .,"here's	_	_	_	_	_	0	root	_	_
mine	_	_	_	_	_	3	nmod:poss	_	_
ears	_	_	_	_	_	1	nsubj	_	_
.	_	_	_	_	_	1	punct	_	_","here's	_	_	_	_	_	0	root	_	_
mine	_	_	_	_	_	3	nmod:poss	_	_
ears	_	_	_	_	_	1	nsubj	_	_
.	_	_	_	_	_	1	punct	_	_","here	_	ADV	RB	_	_	0	root	_	_
's	_	AUX	VBZ	_	_	1	cop	_	_
mine	_	PRON	PRP	_	_	4	compound	_	_
ears	_	NOUN	NNS	_	_	1	nsubj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
mommy what these go down ?,"mommy	_	_	_	_	_	4	vocative	_	_
what	_	_	_	_	_	4	obl	_	_
these	_	_	_	_	_	4	nsubj	_	_
go	_	_	_	_	_	0	root	_	_
down	_	_	_	_	_	4	advmod	_	_
?	_	_	_	_	_	4	punct	_	_","mommy	_	_	_	_	_	2	vocative	_	_
what	_	_	_	_	_	0	root	_	_
these	_	_	_	_	_	4	nsubj	_	_
go	_	_	_	_	_	2	acl:relcl	_	_
down	_	_	_	_	_	4	advmod	_	_
?	_	_	_	_	_	2	punct	_	_","mommy	_	INTJ	UH	_	_	2	discourse	_	_
what	_	PRON	WP	_	_	0	root	_	_
these	_	PRON	DT	_	_	4	nsubj	_	_
go	_	VERB	VBP	_	_	2	acl:relcl	_	_
down	_	ADP	RP	_	_	4	compound:prt	_	_
?	_	PUNCT	.	_	_	2	punct	_	_"
that's daddy take tongue .,"that's	_	_	_	_	_	2	nsubj	_	_
daddy	_	_	_	_	_	0	root	_	_
take	_	_	_	_	_	2	parataxis	_	_
tongue	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	2	punct	_	_","that's	_	_	_	_	_	2	cop	_	_
daddy	_	_	_	_	_	0	root	_	_
take	_	_	_	_	_	2	parataxis	_	_
tongue	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	2	punct	_	_","that	_	PRON	DT	_	_	4	nsubj	_	_
's	_	AUX	VBZ	_	_	4	aux	_	_
daddy	_	NOUN	NN	_	_	4	nsubj	_	_
take	_	VERB	VB	_	_	0	root	_	_
tongue	_	NOUN	NN	_	_	4	obj	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
no mommy going take tongue .,"no	_	_	_	_	_	3	discourse	_	_
mommy	_	_	_	_	_	3	nsubj	_	_
going	_	_	_	_	_	0	root	_	_
take	_	_	_	_	_	3	xcomp	_	_
tongue	_	_	_	_	_	4	obj	_	_
.	_	_	_	_	_	3	punct	_	_","no	_	_	_	_	_	2	discourse	_	_
mommy	_	_	_	_	_	3	nsubj	_	_
going	_	_	_	_	_	0	root	_	_
take	_	_	_	_	_	3	xcomp	_	_
tongue	_	_	_	_	_	4	obj	_	_
.	_	_	_	_	_	3	punct	_	_","no	_	DET	DT	_	_	2	det	_	_
mommy	_	NOUN	NN	_	_	3	nsubj	_	_
going	_	VERB	VBG	_	_	0	root	_	_
take	_	VERB	VB	_	_	3	xcomp	_	_
tongue	_	NOUN	NN	_	_	4	obj	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
put daddy glass on .,"put	_	_	_	_	_	0	root	_	_
daddy	_	_	_	_	_	3	nmod:poss	_	_
glass	_	_	_	_	_	1	obj	_	_
on	_	_	_	_	_	1	compound:prt	_	_
.	_	_	_	_	_	1	punct	_	_","put	_	_	_	_	_	0	root	_	_
daddy	_	_	_	_	_	3	compound	_	_
glass	_	_	_	_	_	1	obj	_	_
on	_	_	_	_	_	1	compound:prt	_	_
.	_	_	_	_	_	1	punct	_	_","put	_	VERB	VB	_	_	0	root	_	_
daddy	_	NOUN	NN	_	_	3	compound	_	_
glass	_	NOUN	NN	_	_	1	obj	_	_
on	_	ADP	RP	_	_	1	compound:prt	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
mommy's going take purse .,"mommy's	_	_	_	_	_	2	nsubj	_	_
going	_	_	_	_	_	0	root	_	_
take	_	_	_	_	_	2	xcomp	_	_
purse	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	2	punct	_	_","mommy's	_	_	_	_	_	2	nsubj	_	_
going	_	_	_	_	_	0	root	_	_
take	_	_	_	_	_	2	xcomp	_	_
purse	_	_	_	_	_	3	obj	_	_
.	_	_	_	_	_	2	punct	_	_","mommy	_	NOUN	NN	_	_	3	nsubj	_	_
's	_	PART	POS	_	_	1	case	_	_
going	_	VERB	VBG	_	_	4	nsubj	_	_
take	_	VERB	VB	_	_	0	root	_	_
purse	_	NOUN	NN	_	_	4	obj	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
mommy go in cow .,"mommy	_	_	_	_	_	2	vocative	_	_
go	_	_	_	_	_	0	root	_	_
in	_	_	_	_	_	4	case	_	_
cow	_	_	_	_	_	2	obl	_	_
.	_	_	_	_	_	2	punct	_	_","mommy	_	_	_	_	_	2	vocative	_	_
go	_	_	_	_	_	0	root	_	_
in	_	_	_	_	_	4	case	_	_
cow	_	_	_	_	_	2	obl	_	_
.	_	_	_	_	_	2	punct	_	_","mommy	_	NOUN	NN	_	_	2	nsubj	_	_
go	_	VERB	VB	_	_	0	root	_	_
in	_	ADP	IN	_	_	4	case	_	_
cow	_	NOUN	NN	_	_	2	obl	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
go in cow .,"go	_	_	_	_	_	0	root	_	_
in	_	_	_	_	_	1	advmod	_	_
cow	_	_	_	_	_	1	vocative	_	_
.	_	_	_	_	_	1	punct	_	_","go	_	_	_	_	_	0	root	_	_
in	_	_	_	_	_	3	case	_	_
cow	_	_	_	_	_	1	obl	_	_
.	_	_	_	_	_	1	punct	_	_","go	_	VERB	VB	_	_	0	root	_	_
in	_	ADP	IN	_	_	1	compound:prt	_	_
cow	_	NOUN	NN	_	_	1	obl	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
this this sheeps go in .,"this	_	_	_	_	_	2	reparandum	_	_
this	_	_	_	_	_	3	det	_	_
sheeps	_	_	_	_	_	4	nsubj	_	_
go	_	_	_	_	_	0	root	_	_
in	_	_	_	_	_	4	advmod	_	_
.	_	_	_	_	_	4	punct	_	_","this	_	_	_	_	_	2	reparandum	_	_
this	_	_	_	_	_	3	det	_	_
sheeps	_	_	_	_	_	4	nsubj	_	_
go	_	_	_	_	_	0	root	_	_
in	_	_	_	_	_	4	advmod	_	_
.	_	_	_	_	_	4	punct	_	_","this	_	PRON	DT	_	_	4	nsubj	_	_
this	_	DET	DT	_	_	3	det	_	_
sheeps	_	NOUN	NNS	_	_	4	nsubj	_	_
go	_	VERB	VBP	_	_	0	root	_	_
in	_	ADP	RP	_	_	4	compound:prt	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
there baby sheeps .,"there	_	_	_	_	_	3	expl	_	_
baby	_	_	_	_	_	3	amod	_	_
sheeps	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","there	_	_	_	_	_	3	expl	_	_
baby	_	_	_	_	_	3	amod	_	_
sheeps	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	3	punct	_	_","there	_	PRON	PRP$	_	_	3	nmod:poss	_	_
baby	_	NOUN	NN	_	_	3	compound	_	_
sheeps	_	NOUN	NNS	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
mommy mommy want him go here ?,"mommy	_	_	_	_	_	3	vocative	_	_
mommy	_	_	_	_	_	1	conj	_	_
want	_	_	_	_	_	0	root	_	_
him	_	_	_	_	_	3	obj	_	_
go	_	_	_	_	_	3	xcomp	_	_
here	_	_	_	_	_	5	advmod	_	_
?	_	_	_	_	_	3	punct	_	_","mommy	_	_	_	_	_	2	discourse	_	_
mommy	_	_	_	_	_	3	discourse	_	_
want	_	_	_	_	_	0	root	_	_
him	_	_	_	_	_	3	obj	_	_
go	_	_	_	_	_	3	xcomp	_	_
here	_	_	_	_	_	5	advmod	_	_
?	_	_	_	_	_	3	punct	_	_","mommy	_	NOUN	NN	_	_	2	compound	_	_
mommy	_	NOUN	NN	_	_	3	nsubj	_	_
want	_	VERB	VB	_	_	0	root	_	_
him	_	PRON	PRP	_	_	3	obj	_	_
go	_	VERB	VB	_	_	3	xcomp	_	_
here	_	ADV	RB	_	_	5	advmod	_	_
?	_	PUNCT	.	_	_	3	punct	_	_"
mommy go .,"mommy	_	_	_	_	_	2	vocative	_	_
go	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","mommy	_	_	_	_	_	2	vocative	_	_
go	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","mommy	_	NOUN	NN	_	_	2	nsubj	_	_
go	_	VERB	VB	_	_	0	root	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
no I wanna go to what that thing and see if I'm tall .,"no	_	_	_	_	_	3	discourse	_	_
I	_	_	_	_	_	3	nsubj	_	_
wanna	_	_	_	_	_	0	root	_	_
go	_	_	_	_	_	3	xcomp	_	_
to	_	_	_	_	_	8	case	_	_
what	_	_	_	_	_	8	reparandum	_	_
that	_	_	_	_	_	8	det	_	_
thing	_	_	_	_	_	4	obl	_	_
and	_	_	_	_	_	10	cc	_	_
see	_	_	_	_	_	4	conj	_	_
if	_	_	_	_	_	13	mark	_	_
I'm	_	_	_	_	_	13	cop	_	_
tall	_	_	_	_	_	10	ccomp	_	_
.	_	_	_	_	_	3	punct	_	_","no	_	_	_	_	_	3	discourse	_	_
I	_	_	_	_	_	3	nsubj	_	_
wanna	_	_	_	_	_	0	root	_	_
go	_	_	_	_	_	3	xcomp	_	_
to	_	_	_	_	_	6	case	_	_
what	_	_	_	_	_	4	obl	_	_
that	_	_	_	_	_	8	det	_	_
thing	_	_	_	_	_	6	nsubj	_	_
and	_	_	_	_	_	10	cc	_	_
see	_	_	_	_	_	4	conj	_	_
if	_	_	_	_	_	13	mark	_	_
I'm	_	_	_	_	_	13	cop	_	_
tall	_	_	_	_	_	10	ccomp	_	_
.	_	_	_	_	_	3	punct	_	_","no	_	INTJ	UH	_	_	3	discourse	_	_
I	_	PRON	PRP	_	_	3	nsubj	_	_
wan	_	VERB	VBP	_	_	0	root	_	_
na	_	PART	TO	_	_	5	mark	_	_
go	_	VERB	VB	_	_	3	xcomp	_	_
to	_	ADP	IN	_	_	7	case	_	_
what	_	DET	WDT	_	_	9	det:predet	_	_
that	_	DET	DT	_	_	9	det	_	_
thing	_	NOUN	NN	_	_	5	obl	_	_
and	_	CCONJ	CC	_	_	11	cc	_	_
see	_	VERB	VB	_	_	5	conj	_	_
if	_	SCONJ	IN	_	_	15	mark	_	_
I	_	PRON	PRP	_	_	15	nsubj	_	_
'm	_	AUX	VBP	_	_	15	cop	_	_
tall	_	ADJ	JJ	_	_	11	ccomp	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
I'm going to make .,"I'm	_	_	_	_	_	2	nsubj	_	_
going	_	_	_	_	_	0	root	_	_
to	_	_	_	_	_	4	mark	_	_
make	_	_	_	_	_	2	xcomp	_	_
.	_	_	_	_	_	2	punct	_	_","I'm	_	_	_	_	_	2	nsubj	_	_
going	_	_	_	_	_	0	root	_	_
to	_	_	_	_	_	4	mark	_	_
make	_	_	_	_	_	2	xcomp	_	_
.	_	_	_	_	_	2	punct	_	_","I	_	PRON	PRP	_	_	3	nsubj	_	_
'm	_	AUX	VBP	_	_	3	aux	_	_
going	_	VERB	VBG	_	_	0	root	_	_
to	_	PART	TO	_	_	5	mark	_	_
make	_	VERB	VB	_	_	3	xcomp	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
then we put her at down .,"then	_	_	_	_	_	3	advmod	_	_
we	_	_	_	_	_	3	nsubj	_	_
put	_	_	_	_	_	0	root	_	_
her	_	_	_	_	_	3	obj	_	_
at	_	_	_	_	_	6	case	_	_
down	_	_	_	_	_	3	obl	_	_
.	_	_	_	_	_	3	punct	_	_","then	_	_	_	_	_	3	advmod	_	_
we	_	_	_	_	_	3	nsubj	_	_
put	_	_	_	_	_	0	root	_	_
her	_	_	_	_	_	3	obj	_	_
at	_	_	_	_	_	6	case	_	_
down	_	_	_	_	_	3	obl	_	_
.	_	_	_	_	_	3	punct	_	_","then	_	ADV	RB	_	_	3	advmod	_	_
we	_	PRON	PRP	_	_	3	nsubj	_	_
put	_	VERB	VBD	_	_	0	root	_	_
her	_	PRON	PRP	_	_	3	obj	_	_
at	_	ADP	IN	_	_	3	advmod	_	_
down	_	ADP	RP	_	_	3	compound:prt	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
oh I'm going stupid that hair on there .,"oh	_	_	_	_	_	3	discourse	_	_
I'm	_	_	_	_	_	3	nsubj	_	_
going	_	_	_	_	_	0	root	_	_
stupid	_	_	_	_	_	3	xcomp	_	_
that	_	_	_	_	_	6	det	_	_
hair	_	_	_	_	_	3	parataxis	_	_
on	_	_	_	_	_	8	case	_	_
there	_	_	_	_	_	6	nmod	_	_
.	_	_	_	_	_	3	punct	_	_","oh	_	_	_	_	_	3	discourse	_	_
I'm	_	_	_	_	_	3	nsubj	_	_
going	_	_	_	_	_	0	root	_	_
stupid	_	_	_	_	_	3	xcomp	_	_
that	_	_	_	_	_	6	det	_	_
hair	_	_	_	_	_	3	parataxis	_	_
on	_	_	_	_	_	8	case	_	_
there	_	_	_	_	_	6	nmod	_	_
.	_	_	_	_	_	3	punct	_	_","oh	_	INTJ	UH	_	_	4	discourse	_	_
I	_	PRON	PRP	_	_	4	nsubj	_	_
'm	_	AUX	VBP	_	_	4	aux	_	_
going	_	VERB	VBG	_	_	0	root	_	_
stupid	_	ADJ	JJ	_	_	4	xcomp	_	_
that	_	DET	DT	_	_	7	det	_	_
hair	_	NOUN	NN	_	_	5	obj	_	_
on	_	ADP	IN	_	_	9	case	_	_
there	_	ADV	RB	_	_	4	obl	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
yup you .,"yup	_	_	_	_	_	2	discourse	_	_
you	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","yup	_	_	_	_	_	2	discourse	_	_
you	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","yup	_	VERB	VB	_	_	0	root	_	_
you	_	PRON	PRP	_	_	1	obj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
other roll it on here .,"other	_	_	_	_	_	2	discourse	_	_
roll	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	2	obj	_	_
on	_	_	_	_	_	5	case	_	_
here	_	_	_	_	_	2	obl	_	_
.	_	_	_	_	_	2	punct	_	_","other	_	_	_	_	_	2	discourse	_	_
roll	_	_	_	_	_	0	root	_	_
it	_	_	_	_	_	2	obj	_	_
on	_	_	_	_	_	5	case	_	_
here	_	_	_	_	_	2	obl	_	_
.	_	_	_	_	_	2	punct	_	_","other	_	ADJ	JJ	_	_	2	nsubj	_	_
roll	_	VERB	VB	_	_	0	root	_	_
it	_	PRON	PRP	_	_	2	obj	_	_
on	_	ADP	IN	_	_	2	compound:prt	_	_
here	_	ADV	RB	_	_	2	obl	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
it's my .,"it's	_	_	_	_	_	2	nsubj	_	_
my	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","it's	_	_	_	_	_	2	cop	_	_
my	_	_	_	_	_	0	root	_	_
.	_	_	_	_	_	2	punct	_	_","it	_	PRON	PRP	_	_	3	nsubj	_	_
's	_	AUX	VBZ	_	_	3	cop	_	_
my	_	PRON	PRP	_	_	0	root	_	_
.	_	PUNCT	.	_	_	3	punct	_	_"
what's my do on play dough ?,"what's	_	_	_	_	_	3	aux	_	_
my	_	_	_	_	_	3	nsubj	_	_
do	_	_	_	_	_	0	root	_	_
on	_	_	_	_	_	6	case	_	_
play	_	_	_	_	_	6	compound	_	_
dough	_	_	_	_	_	3	obl	_	_
?	_	_	_	_	_	3	punct	_	_","what's	_	_	_	_	_	3	cop	_	_
my	_	_	_	_	_	3	nmod:poss	_	_
do	_	_	_	_	_	0	root	_	_
on	_	_	_	_	_	6	case	_	_
play	_	_	_	_	_	6	compound	_	_
dough	_	_	_	_	_	3	nmod	_	_
?	_	_	_	_	_	3	punct	_	_","what	_	PRON	WP	_	_	0	root	_	_
's	_	AUX	VBZ	_	_	1	cop	_	_
my	_	PRON	PRP$	_	_	4	nmod:poss	_	_
do	_	NOUN	NN	_	_	7	compound	_	_
on	_	ADP	IN	_	_	7	case	_	_
play	_	NOUN	NN	_	_	7	compound	_	_
dough	_	NOUN	NN	_	_	1	nsubj	_	_
?	_	PUNCT	.	_	_	1	punct	_	_"
that what she sayed .,"that	_	_	_	_	_	2	nsubj	_	_
what	_	_	_	_	_	0	root	_	_
she	_	_	_	_	_	4	nsubj	_	_
sayed	_	_	_	_	_	2	acl:relcl	_	_
.	_	_	_	_	_	2	punct	_	_","that	_	_	_	_	_	2	nsubj	_	_
what	_	_	_	_	_	0	root	_	_
she	_	_	_	_	_	4	nsubj	_	_
sayed	_	_	_	_	_	2	acl:relcl	_	_
.	_	_	_	_	_	2	punct	_	_","that	_	SCONJ	IN	_	_	2	mark	_	_
what	_	PRON	WP	_	_	0	root	_	_
she	_	PRON	PRP	_	_	4	nsubj	_	_
sayed	_	VERB	VBD	_	_	2	acl:relcl	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
the the alligator come out and bite his chin .,"the	_	_	_	_	_	2	reparandum	_	_
the	_	_	_	_	_	3	det	_	_
alligator	_	_	_	_	_	4	nsubj	_	_
come	_	_	_	_	_	0	root	_	_
out	_	_	_	_	_	4	advmod	_	_
and	_	_	_	_	_	7	cc	_	_
bite	_	_	_	_	_	4	conj	_	_
his	_	_	_	_	_	9	nmod:poss	_	_
chin	_	_	_	_	_	7	obj	_	_
.	_	_	_	_	_	4	punct	_	_","the	_	_	_	_	_	3	reparandum	_	_
the	_	_	_	_	_	3	det	_	_
alligator	_	_	_	_	_	4	nsubj	_	_
come	_	_	_	_	_	0	root	_	_
out	_	_	_	_	_	4	advmod	_	_
and	_	_	_	_	_	7	cc	_	_
bite	_	_	_	_	_	4	conj	_	_
his	_	_	_	_	_	9	nmod:poss	_	_
chin	_	_	_	_	_	7	obj	_	_
.	_	_	_	_	_	4	punct	_	_","the	_	DET	DT	_	_	3	det	_	_
the	_	DET	DT	_	_	3	det	_	_
alligator	_	NOUN	NN	_	_	4	nsubj	_	_
come	_	VERB	VB	_	_	0	root	_	_
out	_	ADP	RP	_	_	4	compound:prt	_	_
and	_	CCONJ	CC	_	_	7	cc	_	_
bite	_	VERB	VB	_	_	4	conj	_	_
his	_	PRON	PRP$	_	_	9	nmod:poss	_	_
chin	_	NOUN	NN	_	_	7	obj	_	_
.	_	PUNCT	.	_	_	4	punct	_	_"
what you making ?,"what	_	_	_	_	_	3	obj	_	_
you	_	_	_	_	_	3	nsubj	_	_
making	_	_	_	_	_	0	root	_	_
?	_	_	_	_	_	3	punct	_	_","what	_	_	_	_	_	3	obj	_	_
you	_	_	_	_	_	3	nsubj	_	_
making	_	_	_	_	_	0	root	_	_
?	_	_	_	_	_	3	punct	_	_","what	_	PRON	WP	_	_	0	root	_	_
you	_	PRON	PRP	_	_	3	nsubj	_	_
making	_	VERB	VBG	_	_	1	acl:relcl	_	_
?	_	PUNCT	.	_	_	3	punct	_	_"
a ball you make Mommy .,"a	_	_	_	_	_	2	det	_	_
ball	_	_	_	_	_	0	root	_	_
you	_	_	_	_	_	4	nsubj	_	_
make	_	_	_	_	_	2	acl:relcl	_	_
Mommy	_	_	_	_	_	4	vocative	_	_
.	_	_	_	_	_	2	punct	_	_","a	_	_	_	_	_	2	det	_	_
ball	_	_	_	_	_	0	root	_	_
you	_	_	_	_	_	4	nsubj	_	_
make	_	_	_	_	_	2	acl:relcl	_	_
Mommy	_	_	_	_	_	4	vocative	_	_
.	_	_	_	_	_	2	punct	_	_","a	_	DET	DT	_	_	2	det	_	_
ball	_	NOUN	NN	_	_	0	root	_	_
you	_	PRON	PRP	_	_	4	nsubj	_	_
make	_	VERB	VBP	_	_	2	acl:relcl	_	_
Mommy	_	PROPN	NNP	_	_	4	obj	_	_
.	_	PUNCT	.	_	_	2	punct	_	_"
make play dough ball .,"make	_	_	_	_	_	0	root	_	_
play	_	_	_	_	_	1	xcomp	_	_
dough	_	_	_	_	_	4	compound	_	_
ball	_	_	_	_	_	1	parataxis	_	_
.	_	_	_	_	_	1	punct	_	_","make	_	_	_	_	_	0	root	_	_
play	_	_	_	_	_	1	xcomp	_	_
dough	_	_	_	_	_	4	compound	_	_
ball	_	_	_	_	_	1	obj	_	_
.	_	_	_	_	_	1	punct	_	_","make	_	VERB	VB	_	_	0	root	_	_
play	_	NOUN	NN	_	_	4	compound	_	_
dough	_	NOUN	NN	_	_	4	compound	_	_
ball	_	NOUN	NN	_	_	1	obj	_	_
.	_	PUNCT	.	_	_	1	punct	_	_"
what you make with this one ?,"what	_	_	_	_	_	3	obj	_	_
you	_	_	_	_	_	3	nsubj	_	_
make	_	_	_	_	_	0	root	_	_
with	_	_	_	_	_	6	case	_	_
this	_	_	_	_	_	6	det	_	_
one	_	_	_	_	_	3	obl	_	_
?	_	_	_	_	_	3	punct	_	_","what	_	_	_	_	_	3	obj	_	_
you	_	_	_	_	_	3	nsubj	_	_
make	_	_	_	_	_	0	root	_	_
with	_	_	_	_	_	6	case	_	_
this	_	_	_	_	_	6	det	_	_
one	_	_	_	_	_	3	obl	_	_
?	_	_	_	_	_	3	punct	_	_","what	_	PRON	WP	_	_	0	root	_	_
you	_	PRON	PRP	_	_	3	nsubj	_	_
make	_	VERB	VBP	_	_	1	acl:relcl	_	_
with	_	ADP	IN	_	_	6	case	_	_
this	_	DET	DT	_	_	6	det	_	_
one	_	NOUN	NN	_	_	3	obl	_	_
?	_	PUNCT	.	_	_	1	punct	_	_"
